scenario,allocation,warmup_trade_count,lot_size,capital_budget_rupees,worst_trade_budget_rupees,drawdown_budget_rupees,allowed_lots,capital_lot_cap,worst_trade_lot_cap,drawdown_lot_cap,trades,first_entry,last_expiry,years,total_pnl_points_per_lot,worst_trade_points_per_lot,max_drawdown_points_per_lot,peak_margin_points_per_lot,one_lot_total_pnl_rupees,one_lot_worst_trade_rupees,one_lot_max_drawdown_rupees,one_lot_peak_margin_rupees,total_pnl_rupees,worst_trade_rupees,max_drawdown_rupees,peak_margin_rupees,capital_utilization,annualized_return_on_margin,annualized_pnl_rupees,annualized_return_on_capital_budget,positive_years,negative_years,positive_folds,negative_folds,max_year_pnl_share,deployable_under_budgets,passes_maturity_robustness
moderate_stress,def_full_resg0_ovg50,1,75,1000000,25000,50000,11,11,37,83,50,2019-02-25,2024-05-23,5.240246406570842,1317.6000000000001,-8.98125,-8.006250000000023,1139.9375000000518,98820.00000000001,-673.59375,-600.4687500000017,85495.31250000389,1087020.0000000002,-7409.53125,-6605.156250000019,940448.4375000427,0.9404484375000427,0.23926131847596444,207436.81034482762,0.2074368103448276,5,0,4,0,0.2943562158469945,True,True
moderate_stress,def_full_resg0_ovg50,1,75,1000000,25000,100000,11,11,37,166,50,2019-02-25,2024-05-23,5.240246406570842,1317.6000000000001,-8.98125,-8.006250000000023,1139.9375000000518,98820.00000000001,-673.59375,-600.4687500000017,85495.31250000389,1087020.0000000002,-7409.53125,-6605.156250000019,940448.4375000427,0.9404484375000427,0.23926131847596444,207436.81034482762,0.2074368103448276,5,0,4,0,0.2943562158469945,True,True
moderate_stress,def_full_resg0_ovg50,1,75,1000000,25000,200000,11,11,37,333,50,2019-02-25,2024-05-23,5.240246406570842,1317.6000000000001,-8.98125,-8.006250000000023,1139.9375000000518,98820.00000000001,-673.59375,-600.4687500000017,85495.31250000389,1087020.0000000002,-7409.53125,-6605.156250000019,940448.4375000427,0.9404484375000427,0.23926131847596444,207436.81034482762,0.2074368103448276,5,0,4,0,0.2943562158469945,True,True
moderate_stress,def_full_resg0_ovg50,1,75,1000000,50000,25000,11,11,74,41,50,2019-02-25,2024-05-23,5.240246406570842,1317.6000000000001,-8.98125,-8.006250000000023,1139.9375000000518,98820.00000000001,-673.59375,-600.4687500000017,85495.31250000389,1087020.0000000002,-7409.53125,-6605.156250000019,940448.4375000427,0.9404484375000427,0.23926131847596444,207436.81034482762,0.2074368103448276,5,0,4,0,0.2943562158469945,True,True
moderate_stress,def_full_resg0_ovg50,1,75,1000000,50000,50000,11,11,74,83,50,2019-02-25,2024-05-23,5.240246406570842,1317.6000000000001,-8.98125,-8.006250000000023,1139.9375000000518,98820.00000000001,-673.59375,-600.4687500000017,85495.31250000389,1087020.0000000002,-7409.53125,-6605.156250000019,940448.4375000427,0.9404484375000427,0.23926131847596444,207436.81034482762,0.2074368103448276,5,0,4,0,0.2943562158469945,True,True
moderate_stress,def_full_resg0_ovg50,1,75,1000000,50000,100000,11,11,74,166,50,2019-02-25,2024-05-23,5.240246406570842,1317.6000000000001,-8.98125,-8.006250000000023,1139.9375000000518,98820.00000000001,-673.59375,-600.4687500000017,85495.31250000389,1087020.0000000002,-7409.53125,-6605.156250000019,940448.4375000427,0.9404484375000427,0.23926131847596444,207436.81034482762,0.2074368103448276,5,0,4,0,0.2943562158469945,True,True
moderate_stress,def_full_resg0_ovg50,1,75,1000000,50000,200000,11,11,74,333,50,2019-02-25,2024-05-23,5.240246406570842,1317.6000000000001,-8.98125,-8.006250000000023,1139.9375000000518,98820.00000000001,-673.59375,-600.4687500000017,85495.31250000389,1087020.0000000002,-7409.53125,-6605.156250000019,940448.4375000427,0.9404484375000427,0.23926131847596444,207436.81034482762,0.2074368103448276,5,0,4,0,0.2943562158469945,True,True
moderate_stress,def_full_resg0_ovg50,1,75,1000000,100000,25000,11,11,148,41,50,2019-02-25,2024-05-23,5.240246406570842,1317.6000000000001,-8.98125,-8.006250000000023,1139.9375000000518,98820.00000000001,-673.59375,-600.4687500000017,85495.31250000389,1087020.0000000002,-7409.53125,-6605.156250000019,940448.4375000427,0.9404484375000427,0.23926131847596444,207436.81034482762,0.2074368103448276,5,0,4,0,0.2943562158469945,True,True
moderate_stress,def_full_resg0_ovg50,1,75,1000000,100000,50000,11,11,148,83,50,2019-02-25,2024-05-23,5.240246406570842,1317.6000000000001,-8.98125,-8.006250000000023,1139.9375000000518,98820.00000000001,-673.59375,-600.4687500000017,85495.31250000389,1087020.0000000002,-7409.53125,-6605.156250000019,940448.4375000427,0.9404484375000427,0.23926131847596444,207436.81034482762,0.2074368103448276,5,0,4,0,0.2943562158469945,True,True
moderate_stress,def_full_resg0_ovg50,1,75,1000000,100000,100000,11,11,148,166,50,2019-02-25,2024-05-23,5.240246406570842,1317.6000000000001,-8.98125,-8.006250000000023,1139.9375000000518,98820.00000000001,-673.59375,-600.4687500000017,85495.31250000389,1087020.0000000002,-7409.53125,-6605.156250000019,940448.4375000427,0.9404484375000427,0.23926131847596444,207436.81034482762,0.2074368103448276,5,0,4,0,0.2943562158469945,True,True
moderate_stress,def_full_resg0_ovg50,1,75,1000000,100000,200000,11,11,148,333,50,2019-02-25,2024-05-23,5.240246406570842,1317.6000000000001,-8.98125,-8.006250000000023,1139.9375000000518,98820.00000000001,-673.59375,-600.4687500000017,85495.31250000389,1087020.0000000002,-7409.53125,-6605.156250000019,940448.4375000427,0.9404484375000427,0.23926131847596444,207436.81034482762,0.2074368103448276,5,0,4,0,0.2943562158469945,True,True
