symbol,trade_date,expiry_date,entry_spot,expiry_spot,short_put_strike,long_put_strike,short_put_premium,long_put_premium,net_credit_points,spread_width_points,max_loss_points,max_loss_pct_collateral,pnl_points,return_on_max_loss,return_on_cash_equivalent,assigned_or_tested,_symbol,_entry_date,_expiry_date,strategy,variant,scenario,event_window_start,event_window_end,event_count,event_symbols,event_dates,event_sources,event_weight_pct,event_overlap_eligible,vetoed_by_overlay,broker_orders_allowed,allocation,residual_growth_weight,overlap_growth_weight,entry_date,weighted_pnl_points,weighted_return_on_margin,active_legs,has_defensive,has_growth
BHARTIARTL,2024-02-22,2024-03-28,1135.55,1228.6,1060.0,1050.0,11.25,5.85,5.4,10.0,4.6,0.0043396226415094,5.4,1.173913043478261,0.0050943396226415,False,BHARTIARTL,2024-02-22,2024-03-28,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2024-02-22,2024-03-28,0,,,,0.0,False,False,False,,,,,,,,,
BHARTIARTL,2024-03-21,2024-04-25,1220.8,1338.7,1150.0,1100.0,6.95,3.45,3.5,50.0,46.5,0.0404347826086956,3.5,0.075268817204301,0.0030434782608695,False,BHARTIARTL,2024-03-21,2024-04-25,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2024-03-21,2024-04-25,0,,,,0.0,False,False,False,,,,,,,,,
BHARTIARTL,2024-04-25,2024-05-30,1338.7,1377.15,1270.0,1220.0,12.95,6.15,6.799999999999999,50.0,43.2,0.034015748031496,6.799999999999999,0.1574074074074073,0.0053543307086614,False,BHARTIARTL,2024-04-25,2024-05-30,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2024-04-25,2024-05-30,0,,,,0.0,False,False,False,,,,,,,,,
BHARTIARTL,2024-05-23,2024-06-27,1374.05,1475.8,1300.0,1250.0,18.2,9.3,8.899999999999999,50.0,41.1,0.0316153846153846,8.899999999999999,0.21654501216545,0.0068461538461538,False,BHARTIARTL,2024-05-23,2024-06-27,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2024-05-23,2024-06-27,0,,,,0.0,False,False,False,,,,,,,,,
BHARTIARTL,2024-06-20,2024-07-25,1381.15,1449.15,1300.0,1250.0,10.15,4.65,5.5,50.0,44.5,0.0342307692307692,5.5,0.1235955056179775,0.0042307692307692,False,BHARTIARTL,2024-06-20,2024-07-25,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2024-06-20,2024-07-25,0,,,,0.0,False,False,False,,,,,,,,,
BHARTIARTL,2024-07-25,2024-08-29,1449.15,1565.9,1360.0,1320.0,10.15,6.3,3.850000000000001,40.0,36.15,0.0265808823529411,3.850000000000001,0.1065006915629322,0.0028308823529411,False,BHARTIARTL,2024-07-25,2024-08-29,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2024-07-25,2024-08-29,0,,,,0.0,False,False,False,,,,,,,,,
BHARTIARTL,2024-08-22,2024-09-26,1486.35,1771.1,1400.0,1360.0,7.5,4.1,3.4000000000000004,40.0,36.6,0.0261428571428571,3.4000000000000004,0.0928961748633879,0.0024285714285714,False,BHARTIARTL,2024-08-22,2024-09-26,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2024-08-22,2024-09-26,0,,,,0.0,False,False,False,,,,,,,,,
BHARTIARTL,2024-09-26,2024-10-31,1771.1,1612.6,1680.0,1620.0,13.35,6.6,6.75,60.0,53.25,0.0316964285714285,-53.25,-1.0,-0.0316964285714285,True,BHARTIARTL,2024-09-26,2024-10-31,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2024-09-26,2024-10-31,0,,,,0.0,False,False,False,,,,,,,,,
BHARTIARTL,2024-10-24,2024-11-28,1678.45,1560.4,1580.0,1560.0,12.05,10.5,1.5500000000000007,20.0,18.45,0.0116772151898734,-18.04999999999991,-0.9783197831978272,-0.0114240506329113,True,BHARTIARTL,2024-10-24,2024-11-28,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2024-10-24,2024-11-28,0,,,,0.0,False,False,False,,,,,,,,,
BHARTIARTL,2024-11-22,2024-12-26,1569.3,1599.5,1480.0,1440.0,10.7,6.95,3.749999999999999,40.0,36.25,0.0244932432432432,3.749999999999999,0.1034482758620689,0.0025337837837837,False,BHARTIARTL,2024-11-22,2024-12-26,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2024-11-22,2024-12-26,0,,,,0.0,False,False,False,,,,,,,,,
BHARTIARTL,2024-12-26,2025-01-30,1599.5,1640.75,1500.0,1440.0,8.1,3.3,4.8,60.0,55.2,0.0368,4.8,0.0869565217391304,0.0031999999999999,False,BHARTIARTL,2024-12-26,2025-01-30,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2024-12-26,2025-01-30,0,,,,0.0,True,False,False,,,,,,,,,
ICICIBANK,2016-05-09,2016-05-26,204.82,219.23,190.0,185.0,0.35,0.2,0.1499999999999999,5.0,4.85,0.0255263157894736,0.1499999999999999,0.0309278350515463,0.0007894736842105,False,ICICIBANK,2016-05-09,2016-05-26,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2016-05-09,2016-05-26,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2016-05-26,2016-06-30,219.23,218.68,200.0,190.0,0.95,0.6,0.35,10.0,9.65,0.04825,0.35,0.0362694300518134,0.0017499999999999,False,ICICIBANK,2016-05-26,2016-06-30,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2016-05-26,2016-06-30,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2016-06-23,2016-07-28,219.0,247.27,200.0,180.0,1.7,0.1,1.6,20.0,18.4,0.092,1.6,0.0869565217391304,0.008,False,ICICIBANK,2016-06-23,2016-07-28,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2016-06-23,2016-07-28,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2016-07-21,2016-08-25,238.09,224.5,220.0,200.0,0.95,0.5,0.4499999999999999,20.0,19.55,0.0888636363636363,0.4499999999999999,0.0230179028132992,0.0020454545454545,False,ICICIBANK,2016-07-21,2016-08-25,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2016-07-21,2016-08-25,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2016-08-25,2016-09-29,224.5,227.59,210.0,200.0,0.55,0.3,0.25,10.0,9.75,0.0464285714285714,0.25,0.0256410256410256,0.0011904761904761,False,ICICIBANK,2016-08-25,2016-09-29,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2016-08-25,2016-09-29,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2017-02-23,2017-03-30,258.64,255.77,240.0,230.0,0.65,0.1,0.55,10.0,9.45,0.039375,0.55,0.0582010582010582,0.0022916666666666,False,ICICIBANK,2017-02-23,2017-03-30,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2017-02-23,2017-03-30,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2017-05-25,2017-06-29,288.82,293.25,270.0,260.0,1.0,0.5,0.5,10.0,9.5,0.0351851851851851,0.5,0.0526315789473684,0.0018518518518518,False,ICICIBANK,2017-05-25,2017-06-29,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2017-05-25,2017-06-29,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2017-06-22,2017-07-27,289.6,307.2,272.75,263.65,2.45,1.25,1.2000000000000002,9.100000000000025,7.900000000000023,0.0289642529789185,1.2000000000000002,0.1518987341772147,0.0043996333638863,False,ICICIBANK,2017-06-22,2017-07-27,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2017-06-22,2017-07-27,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2017-07-27,2017-08-31,307.2,298.05,290.9,280.0,4.0,2.7,1.2999999999999998,10.899999999999975,9.599999999999977,0.0330010312822274,1.2999999999999998,0.135416666666667,0.0044688896528016,False,ICICIBANK,2017-07-27,2017-08-31,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2017-07-27,2017-08-31,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2017-08-24,2017-09-28,297.7,275.95,280.0,250.0,2.2,0.1,2.1,30.0,27.9,0.0996428571428571,-1.9500000000000115,-0.0698924731182799,-0.0069642857142857,True,ICICIBANK,2017-08-24,2017-09-28,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2017-08-24,2017-09-28,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2017-09-21,2017-10-26,284.95,299.25,270.0,260.0,3.25,1.5,1.75,10.0,8.25,0.0305555555555555,1.75,0.2121212121212121,0.0064814814814814,False,ICICIBANK,2017-09-21,2017-10-26,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2017-09-21,2017-10-26,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2017-10-26,2017-11-30,299.25,307.55,280.0,270.0,6.35,4.15,2.1999999999999997,10.0,7.800000000000001,0.0278571428571428,2.1999999999999997,0.2820512820512819,0.0078571428571428,False,ICICIBANK,2017-10-26,2017-11-30,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2017-10-26,2017-11-30,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2017-11-23,2017-12-28,319.45,315.3,300.0,280.0,4.85,1.7,3.1499999999999995,20.0,16.85,0.0561666666666666,3.1499999999999995,0.1869436201780415,0.0104999999999999,False,ICICIBANK,2017-11-23,2017-12-28,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2017-11-23,2017-12-28,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2018-01-18,2018-02-22,346.15,318.35,320.0,310.0,5.1,3.25,1.85,10.0,8.15,0.02546875,0.2000000000000223,0.0245398773006162,0.000625,True,ICICIBANK,2018-01-18,2018-02-22,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2018-01-18,2018-02-22,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2018-02-21,2018-03-28,319.2,278.35,300.0,290.0,4.4,3.15,1.2500000000000004,10.0,8.75,0.0291666666666666,-8.75,-1.0,-0.0291666666666666,True,ICICIBANK,2018-02-21,2018-03-28,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2018-02-21,2018-03-28,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2018-03-22,2018-04-26,283.25,278.85,260.0,250.0,3.0,1.6,1.4,10.0,8.6,0.033076923076923,1.4,0.1627906976744186,0.0053846153846153,False,ICICIBANK,2018-03-22,2018-04-26,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2018-03-22,2018-04-26,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2018-04-26,2018-05-31,278.85,285.8,260.0,250.0,4.45,2.55,1.9000000000000004,10.0,8.1,0.0311538461538461,1.9000000000000004,0.2345679012345679,0.0073076923076923,False,ICICIBANK,2018-04-26,2018-05-31,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2018-04-26,2018-05-31,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2018-05-24,2018-06-28,297.7,271.4,280.0,270.0,3.8,2.1,1.6999999999999995,10.0,8.3,0.0296428571428571,-6.900000000000024,-0.8313253012048221,-0.0246428571428572,True,ICICIBANK,2018-05-24,2018-06-28,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2018-05-24,2018-06-28,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2018-06-21,2018-07-26,297.95,285.65,280.0,270.0,3.75,2.1,1.65,10.0,8.35,0.0298214285714285,1.65,0.1976047904191616,0.0058928571428571,False,ICICIBANK,2018-06-21,2018-07-26,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2018-06-21,2018-07-26,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2018-07-26,2018-08-30,285.65,344.35,270.0,260.0,6.15,3.6,2.5500000000000003,10.0,7.449999999999999,0.0275925925925925,2.5500000000000003,0.3422818791946309,0.0094444444444444,False,ICICIBANK,2018-07-26,2018-08-30,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2018-07-26,2018-08-30,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2018-08-23,2018-09-27,337.2,306.65,320.0,310.0,6.5,4.0,2.5,10.0,7.5,0.0234375,-7.5,-1.0,-0.0234375,True,ICICIBANK,2018-08-23,2018-09-27,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2018-08-23,2018-09-27,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2018-09-21,2018-10-25,317.1,319.95,300.0,290.0,5.4,3.3,2.1000000000000005,10.0,7.899999999999999,0.0263333333333333,2.1000000000000005,0.2658227848101266,0.007,False,ICICIBANK,2018-09-21,2018-10-25,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2018-09-21,2018-10-25,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2018-10-25,2018-11-29,319.95,362.2,300.0,290.0,8.05,5.6,2.450000000000001,10.0,7.549999999999999,0.0251666666666666,2.450000000000001,0.3245033112582783,0.0081666666666666,False,ICICIBANK,2018-10-25,2018-11-29,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2018-10-25,2018-11-29,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2018-11-22,2018-12-27,352.05,355.65,330.0,320.0,4.35,3.0,1.3499999999999996,10.0,8.65,0.0262121212121212,1.3499999999999996,0.1560693641618496,0.004090909090909,False,ICICIBANK,2018-11-22,2018-12-27,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2018-11-22,2018-12-27,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2018-12-27,2019-01-31,355.65,364.45,335.0,320.0,4.2,1.85,2.35,15.0,12.65,0.0377611940298507,2.35,0.1857707509881423,0.0070149253731343,False,ICICIBANK,2018-12-27,2019-01-31,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2018-12-27,2019-01-31,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2019-01-24,2019-02-28,364.8,350.15,340.0,300.0,4.95,1.15,3.8,40.0,36.2,0.1064705882352941,3.8,0.1049723756906077,0.0111764705882352,False,ICICIBANK,2019-01-24,2019-02-28,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2019-01-24,2019-02-28,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2019-02-21,2019-03-28,351.3,400.55,330.0,320.0,4.6,2.85,1.7499999999999996,10.0,8.25,0.025,1.7499999999999996,0.212121212121212,0.0053030303030303,False,ICICIBANK,2019-02-21,2019-03-28,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2019-02-21,2019-03-28,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2019-03-22,2019-04-25,391.8,395.4,370.0,360.0,5.0,2.95,2.05,10.0,7.95,0.0214864864864864,2.05,0.2578616352201258,0.0055405405405405,False,ICICIBANK,2019-03-22,2019-04-25,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2019-03-22,2019-04-25,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2019-04-25,2019-05-30,395.4,426.2,375.0,360.0,7.0,3.55,3.45,15.0,11.55,0.0308,3.45,0.2987012987012987,0.0092,False,ICICIBANK,2019-04-25,2019-05-30,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2019-04-25,2019-05-30,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2019-05-23,2019-06-27,410.85,440.95,390.0,370.0,7.4,2.95,4.45,20.0,15.55,0.0398717948717948,4.45,0.2861736334405144,0.0114102564102564,False,ICICIBANK,2019-05-23,2019-06-27,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2019-05-23,2019-06-27,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2019-06-20,2019-07-25,433.4,409.0,410.0,400.0,5.8,3.75,2.05,10.0,7.95,0.019390243902439,1.0499999999999998,0.1320754716981131,0.002560975609756,True,ICICIBANK,2019-06-20,2019-07-25,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2019-06-20,2019-07-25,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2019-07-25,2019-08-29,409.0,404.4,385.0,370.0,5.4,3.0,2.4000000000000004,15.0,12.6,0.0327272727272727,2.4000000000000004,0.1904761904761905,0.0062337662337662,False,ICICIBANK,2019-07-25,2019-08-29,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2019-07-25,2019-08-29,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2019-08-22,2019-09-26,399.1,451.95,370.0,360.0,5.0,3.45,1.5499999999999998,10.0,8.45,0.0228378378378378,1.5499999999999998,0.1834319526627219,0.0041891891891891,False,ICICIBANK,2019-08-22,2019-09-26,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2019-08-22,2019-09-26,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2019-09-26,2019-10-31,451.95,463.05,425.0,405.0,7.05,3.4,3.65,20.0,16.35,0.0384705882352941,3.65,0.2232415902140672,0.0085882352941176,False,ICICIBANK,2019-09-26,2019-10-31,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2019-09-26,2019-10-31,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2019-10-24,2019-11-28,454.75,519.15,430.0,410.0,8.3,5.3,3.000000000000001,20.0,17.0,0.0395348837209302,3.000000000000001,0.1764705882352941,0.0069767441860465,False,ICICIBANK,2019-10-24,2019-11-28,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2019-10-24,2019-11-28,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2019-11-21,2019-12-26,498.25,538.75,470.0,450.0,8.5,4.55,3.95,20.0,16.05,0.0341489361702127,3.95,0.2461059190031152,0.0084042553191489,False,ICICIBANK,2019-11-21,2019-12-26,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2019-11-21,2019-12-26,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2019-12-26,2020-01-30,538.75,532.2,510.0,490.0,4.2,1.75,2.45,20.0,17.55,0.0344117647058823,2.45,0.1396011396011396,0.0048039215686274,False,ICICIBANK,2019-12-26,2020-01-30,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2019-12-26,2020-01-30,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2020-01-23,2020-02-27,527.7,515.35,500.0,480.0,8.65,4.55,4.1000000000000005,20.0,15.9,0.0317999999999999,4.1000000000000005,0.2578616352201258,0.0082,False,ICICIBANK,2020-01-23,2020-02-27,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2020-01-23,2020-02-27,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2020-02-20,2020-03-26,547.0,330.25,510.0,490.0,4.0,2.0,2.0,20.0,18.0,0.0352941176470588,-18.0,-1.0,-0.0352941176470588,True,ICICIBANK,2020-02-20,2020-03-26,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2020-02-20,2020-03-26,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2020-03-26,2020-04-30,330.25,380.15,310.0,290.0,35.75,27.35,8.399999999999999,20.0,11.6,0.0374193548387096,8.399999999999999,0.7241379310344825,0.0270967741935483,False,ICICIBANK,2020-03-26,2020-04-30,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2020-03-26,2020-04-30,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2020-04-23,2020-05-28,352.95,326.85,330.0,320.0,19.8,16.6,3.1999999999999997,10.0,6.800000000000001,0.0206060606060606,0.050000000000022,0.0073529411764738,0.0001515151515152,True,ICICIBANK,2020-04-23,2020-05-28,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2020-04-23,2020-05-28,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2020-05-21,2020-06-25,304.4,351.0,280.0,270.0,11.9,8.95,2.950000000000001,10.0,7.049999999999999,0.0251785714285714,2.950000000000001,0.4184397163120569,0.0105357142857142,False,ICICIBANK,2020-05-21,2020-06-25,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2020-05-21,2020-06-25,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2020-06-25,2020-07-30,351.0,344.95,330.0,315.0,14.2,9.6,4.6,15.0,10.4,0.0315151515151515,4.6,0.4423076923076922,0.0139393939393939,False,ICICIBANK,2020-06-25,2020-07-30,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2020-06-25,2020-07-30,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2020-07-23,2020-08-27,392.25,392.2,370.0,350.0,14.85,8.75,6.1,20.0,13.9,0.0375675675675675,6.1,0.4388489208633093,0.0164864864864864,False,ICICIBANK,2020-07-23,2020-08-27,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2020-07-23,2020-08-27,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2020-08-20,2020-09-24,367.75,335.7,340.0,330.0,7.15,4.9,2.25,10.0,7.75,0.0227941176470588,-2.050000000000012,-0.2645161290322595,-0.0060294117647059,True,ICICIBANK,2020-08-20,2020-09-24,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2020-08-20,2020-09-24,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2020-09-24,2020-10-29,335.7,399.9,310.0,300.0,7.65,5.8,1.8500000000000003,10.0,8.149999999999999,0.0262903225806451,1.8500000000000003,0.2269938650306749,0.0059677419354838,False,ICICIBANK,2020-09-24,2020-10-29,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2020-09-24,2020-10-29,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2020-10-22,2020-11-26,412.9,475.3,390.0,370.0,12.65,7.3,5.3500000000000005,20.0,14.65,0.0375641025641025,5.3500000000000005,0.3651877133105802,0.0137179487179487,False,ICICIBANK,2020-10-22,2020-11-26,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2020-10-22,2020-11-26,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2020-11-26,2020-12-31,475.3,535.05,450.0,430.0,10.15,5.75,4.4,20.0,15.6,0.0346666666666666,4.4,0.2820512820512821,0.0097777777777777,False,ICICIBANK,2020-11-26,2020-12-31,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2020-11-26,2020-12-31,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2020-12-24,2021-01-28,513.55,528.25,480.0,460.0,8.75,5.0,3.75,20.0,16.25,0.0338541666666666,3.75,0.2307692307692307,0.0078125,False,ICICIBANK,2020-12-24,2021-01-28,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2020-12-24,2021-01-28,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2021-01-21,2021-02-25,552.7,628.0,520.0,500.0,13.7,8.75,4.949999999999999,20.0,15.05,0.0289423076923076,4.949999999999999,0.3289036544850497,0.0095192307692307,False,ICICIBANK,2021-01-21,2021-02-25,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2021-01-21,2021-02-25,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2021-02-18,2021-03-25,644.65,571.55,610.0,580.0,13.7,6.95,6.749999999999999,30.0,23.25,0.0381147540983606,-23.25,-1.0,-0.0381147540983606,True,ICICIBANK,2021-02-18,2021-03-25,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2021-02-18,2021-03-25,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2021-03-25,2021-04-29,571.55,621.45,540.0,520.0,11.65,7.15,4.5,20.0,15.5,0.0287037037037037,4.5,0.2903225806451613,0.0083333333333333,False,ICICIBANK,2021-03-25,2021-04-29,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2021-03-25,2021-04-29,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2021-04-22,2021-05-27,579.2,652.25,550.0,530.0,17.85,12.2,5.650000000000002,20.0,14.349999999999998,0.026090909090909,5.650000000000002,0.3937282229965159,0.0102727272727272,False,ICICIBANK,2021-04-22,2021-05-27,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2021-04-22,2021-05-27,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2021-05-20,2021-06-24,618.6,634.05,580.0,570.0,8.6,6.5,2.1,10.0,7.9,0.0136206896551724,2.1,0.2658227848101265,0.0036206896551724,False,ICICIBANK,2021-05-20,2021-06-24,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2021-05-20,2021-06-24,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2021-06-24,2021-07-29,634.05,687.5,600.0,580.0,6.55,3.65,2.9,20.0,17.1,0.0285,2.9,0.1695906432748538,0.0048333333333333,False,ICICIBANK,2021-06-24,2021-07-29,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2021-06-24,2021-07-29,0,,,,0.0,False,False,False,,,,,,,,,
ICICIBANK,2021-07-22,2021-08-26,655.95,698.8,620.0,600.0,6.3,3.7,2.6,20.0,17.4,0.0280645161290322,2.6,0.1494252873563218,0.0041935483870967,False,ICICIBANK,2021-07-22,2021-08-26,TB15_T04,symbol_event_entry_to_expiry,stock_symbol,2021-07-22,2021-08-26,0,,,,0.0,False,False,False,,,,,,,,,
