trade_date,nifty_option_rows,traded_rows,unique_expiries,unique_strikes,total_contracts,total_value_lakh,total_open_interest,max_contracts_single_option,max_oi_single_option,min_strike,max_strike
2015-12-30,2128,280,14,125,3533132.0,21074284.57,163656525.0,644413.0,8649375.0,2700.0,11400.0
2015-12-31,2128,286,14,125,4895061.0,29182988.200000003,175682425.0,1167258.0,9126525.0,2700.0,11400.0
2016-01-01,2038,184,14,123,859166.0,5204084.289999999,92772225.0,113386.0,4706175.0,2700.0,11400.0
2016-01-04,2040,201,14,123,2546999.0,15178839.419999998,107740075.0,294076.0,5860050.0,2700.0,11400.0
2016-01-05,2044,185,14,123,1945485.0,11564704.489999998,117376000.0,233012.0,6270675.0,2700.0,11400.0
2016-01-06,2044,198,14,123,2131230.0,12655164.48,122195275.0,244434.0,6083025.0,2700.0,11400.0
2016-01-07,2048,214,14,123,3324174.0,19346846.669999998,131926775.0,321747.0,6112575.0,2700.0,11400.0
2016-01-08,2058,202,14,124,2128620.0,12345795.96,137401325.0,215999.0,6750225.0,2700.0,11400.0
2016-01-11,2058,208,14,124,2915990.0,16784279.12,145595775.0,301582.0,6812700.0,2700.0,11400.0
2016-01-12,2058,207,14,124,2248623.0,12915971.229999997,149631200.0,269627.0,7086300.0,2700.0,11400.0
2016-01-13,2070,218,14,124,4602985.0,26421690.509999994,149598675.0,550220.0,6871050.0,2700.0,11400.0
2016-01-14,2070,211,14,124,3695383.0,21086362.43,153435450.0,408484.0,6444975.0,2700.0,11400.0
2016-01-15,2070,212,14,124,3076885.0,17561651.63,155571450.0,385384.0,6752250.0,2700.0,11400.0
2016-01-18,2086,221,14,125,3762926.0,21325245.09,161187925.0,456354.0,6787125.0,2700.0,11400.0
2016-01-19,2096,220,14,126,3344312.0,18863120.590000004,163257575.0,449452.0,6425475.0,2700.0,11400.0
2016-01-20,2096,236,14,126,4539581.0,25246311.95,167675525.0,460468.0,6077850.0,2700.0,11400.0
2016-01-21,2110,235,14,126,5072788.0,28182526.06,171018450.0,681431.0,6181425.0,2700.0,11400.0
2016-01-22,2110,234,14,126,4348304.0,24309829.990000002,170875350.0,536973.0,7244550.0,2700.0,11400.0
2016-01-25,2110,248,14,126,4313861.0,24234287.430000003,171483925.0,584507.0,5825475.0,2700.0,11400.0
2016-01-27,2110,264,14,126,4707751.0,26448976.0,173893475.0,664571.0,6009750.0,2700.0,11400.0
2016-01-28,2110,288,14,126,6336485.0,35567152.989999995,187743175.0,1214099.0,8240775.0,2700.0,11400.0
2016-01-29,2078,217,14,125,1985236.0,11301818.249999998,109435525.0,215998.0,4369950.0,2700.0,11400.0
2016-02-01,2084,203,14,125,1699044.0,9745670.959999999,115991400.0,177137.0,4770975.0,2700.0,11400.0
2016-02-02,2084,211,14,125,2625404.0,14985006.700000001,118369625.0,301604.0,4240575.0,2700.0,11400.0
2016-02-03,2084,219,14,125,2452910.0,13819028.540000001,122853375.0,273816.0,4522275.0,2700.0,11400.0
2016-02-04,2086,227,14,125,2461897.0,13902792.600000001,128169075.0,326749.0,5421000.0,2700.0,11400.0
2016-02-05,2086,213,14,125,2629712.0,14888960.8,131736325.0,303744.0,5608800.0,2700.0,11400.0
2016-02-08,2086,217,14,125,2499186.0,14167570.85,135979675.0,305705.0,6619575.0,2700.0,11400.0
2016-02-09,2086,231,14,125,3002490.0,16787247.62,141663300.0,321228.0,6114150.0,2700.0,11400.0
2016-02-10,2088,238,14,125,3489243.0,19358380.78,152392575.0,372905.0,5992950.0,2700.0,11400.0
2016-02-11,2108,250,14,126,4685411.0,25647546.560000006,161323350.0,418251.0,6537075.0,2700.0,11400.0
2016-02-12,2148,264,14,128,4797520.0,25799218.33,166492050.0,443176.0,5834400.0,2700.0,11400.0
2016-02-15,2148,250,14,128,3462157.0,18785495.68,165839150.0,395275.0,5898525.0,2700.0,11400.0
2016-02-16,2148,241,14,128,4370868.0,23702820.86,167665050.0,592372.0,5484750.0,2700.0,11400.0
2016-02-17,2148,253,14,128,5061173.0,27148796.129999995,168623775.0,596754.0,6060000.0,2700.0,11400.0
2016-02-18,2148,261,14,128,4484248.0,24348466.39,170159950.0,596264.0,5997900.0,2700.0,11400.0
2016-02-19,2148,261,14,128,3836420.0,20835967.440000005,170153750.0,587716.0,6051900.0,2700.0,11400.0
2016-02-22,2148,255,14,128,3295316.0,17976630.800000004,173664175.0,470914.0,7056525.0,2700.0,11400.0
2016-02-23,2148,273,14,128,5680158.0,30780684.830000002,177951350.0,843970.0,6809250.0,2700.0,11400.0
2016-02-24,2148,285,14,128,7130259.0,38181238.15,179029125.0,985917.0,6966225.0,2700.0,11400.0
2016-02-25,2148,313,14,128,8009978.0,42514690.910000004,198493725.0,1132668.0,8310975.0,2700.0,11400.0
2016-02-26,2114,205,14,129,1747382.0,9437500.909999998,114334925.0,152600.0,4959200.0,2700.0,11400.0
2016-02-29,2118,223,14,129,5032173.0,26987285.69,124568125.0,455828.0,5119500.0,2700.0,11400.0
2016-03-01,2118,220,14,129,3083761.0,16636957.290000001,132365875.0,269140.0,6069025.0,2700.0,11400.0
2016-03-02,2124,221,14,129,2835307.0,15711919.190000001,137545875.0,283567.0,6607950.0,2700.0,11400.0
2016-03-03,2130,251,14,129,2404289.0,13383407.93,143491875.0,237276.0,7042675.0,2700.0,11400.0
2016-03-04,2136,224,14,129,2425188.0,13614855.9,147004125.0,256099.0,7095150.0,2700.0,11400.0
2016-03-08,2136,227,14,129,2368152.0,13318752.950000003,149940400.0,223418.0,6815700.0,2700.0,11400.0
2016-03-09,2136,221,14,129,2705763.0,15196886.649999999,153380525.0,275374.0,6419550.0,2700.0,11400.0
2016-03-10,2138,227,14,129,2775326.0,15718167.58,157159175.0,285505.0,6613650.0,2700.0,11400.0
2016-03-11,2138,244,14,129,3278265.0,18536597.44,157443025.0,352935.0,6718800.0,2700.0,11400.0
2016-03-14,2138,235,14,129,2351084.0,13355268.200000001,159357275.0,277592.0,6638775.0,2700.0,11400.0
2016-03-15,2138,223,14,129,2285931.0,12944248.46,161966625.0,249684.0,7092675.0,2700.0,11400.0
2016-03-16,2138,251,14,129,2954324.0,16665042.610000003,166589750.0,362750.0,7046625.0,2700.0,11400.0
2016-03-17,2138,237,14,129,3488229.0,19791094.4,169638175.0,436702.0,7131975.0,2700.0,11400.0
2016-03-18,2138,243,14,129,3877729.0,21986356.599999998,171908550.0,525588.0,7272000.0,2700.0,11400.0
2016-03-21,2142,251,14,129,3846873.0,22008763.21,174346475.0,470771.0,5954850.0,2700.0,11400.0
2016-03-22,2150,263,14,129,3901256.0,22504923.509999998,175181725.0,479324.0,6453075.0,2700.0,11400.0
2016-03-23,2150,248,14,129,3645059.0,21024767.799999997,174702675.0,468695.0,6657225.0,2700.0,11400.0
2016-03-28,2150,267,14,129,4208464.0,24298758.050000004,175564500.0,543117.0,6552525.0,2700.0,11400.0
2016-03-29,2150,275,14,129,5213831.0,29973518.64,177173775.0,806914.0,6946725.0,2700.0,11400.0
2016-03-30,2150,289,14,129,5745720.0,33258687.75,179928900.0,816075.0,6027975.0,2700.0,11400.0
2016-03-31,2154,299,14,129,7298810.0,42525573.64,193407850.0,1275183.0,7882800.0,2700.0,11400.0
2016-04-01,2110,178,14,127,1936651.0,11311853.429999998,107955050.0,187973.0,5584050.0,2700.0,11400.0
2016-04-04,2110,189,14,127,1346230.0,7889172.26,114008600.0,136569.0,6379050.0,2700.0,11400.0
2016-04-05,2112,208,14,127,3153055.0,18405450.71,123257950.0,325093.0,7276650.0,2700.0,11400.0
2016-04-06,2116,203,14,127,1981856.0,11481614.48,130117650.0,203293.0,8416650.0,2700.0,11400.0
2016-04-07,2116,205,14,127,2490643.0,14356851.989999996,132373250.0,288633.0,8386950.0,2700.0,11400.0
2016-04-08,2120,196,14,127,1911621.0,10986378.629999999,134877500.0,221222.0,8412225.0,2700.0,11400.0
2016-04-11,2120,221,14,127,2810977.0,16174356.799999999,135662300.0,306827.0,8434050.0,2700.0,11400.0
2016-04-12,2120,201,14,127,2425524.0,14058920.13,138084500.0,299126.0,8231700.0,2700.0,11400.0
2016-04-13,2120,211,14,127,3511150.0,20636482.350000005,142694125.0,411215.0,7233975.0,2700.0,11400.0
2016-04-18,2132,208,14,128,2687439.0,15883449.920000002,149876125.0,311242.0,7441200.0,2700.0,11400.0
2016-04-20,2136,217,14,128,3624462.0,21537718.609999996,155150225.0,464750.0,6810150.0,2700.0,11400.0
2016-04-21,2136,214,14,128,3623925.0,21566873.05,157923300.0,504742.0,7503150.0,2700.0,11400.0
2016-04-22,2136,222,14,128,3287849.0,19529521.15,159261025.0,453763.0,7337850.0,2700.0,11400.0
2016-04-25,2136,238,14,128,4090367.0,24238850.94,163651900.0,559920.0,7750350.0,2700.0,11400.0
2016-04-26,2136,245,14,128,5686019.0,33810644.75,164712925.0,728720.0,6713475.0,2700.0,11400.0
2016-04-27,2144,235,14,129,4547023.0,27222681.299999997,165720125.0,647996.0,6040650.0,2700.0,11400.0
2016-04-28,2148,261,14,129,8992474.0,53638227.84,180805625.0,1360950.0,10537275.0,2700.0,11400.0
2016-04-29,2106,206,14,129,2340116.0,13902370.18,110387250.0,251417.0,4244775.0,2700.0,11400.0
2016-05-02,2106,199,14,129,1699091.0,10102609.73,114397350.0,191558.0,4458225.0,2700.0,11400.0
2016-05-03,2108,217,14,129,2965844.0,17634854.439999998,120274175.0,363212.0,5446875.0,2700.0,11400.0
2016-05-04,2110,191,14,129,2084797.0,12313678.319999998,124068325.0,241645.0,5556225.0,2700.0,11400.0
2016-05-05,2112,190,14,129,2119651.0,12508934.88,128243100.0,249006.0,5413500.0,2700.0,11400.0
2016-05-06,2112,198,14,129,2090987.0,12288592.879999999,132776900.0,272897.0,6585150.0,2700.0,11400.0
2016-05-09,2112,200,14,129,2555796.0,15124607.43,137306975.0,305984.0,6425325.0,2700.0,11400.0
2016-05-10,2112,189,14,129,2047581.0,12147829.929999998,141581275.0,253725.0,6487425.0,2700.0,11400.0
2016-05-11,2114,192,14,129,3342075.0,19813002.549999997,143261275.0,431619.0,6543900.0,2700.0,11400.0
2016-05-12,2114,201,14,129,2662278.0,15819131.86,147549750.0,344789.0,6578175.0,2700.0,11400.0
2016-05-13,2114,213,14,129,3402248.0,20123867.15,150841500.0,400595.0,8552175.0,2700.0,11400.0
2016-05-16,2114,202,14,129,3126658.0,18493597.36,152499925.0,410117.0,8292525.0,2700.0,11400.0
2016-05-17,2114,220,14,129,3009907.0,17916843.48,155185625.0,411492.0,7922775.0,2700.0,11400.0
2016-05-18,2114,237,14,129,3437739.0,20393492.400000002,155849825.0,460242.0,7881150.0,2700.0,11400.0
2016-05-19,2114,212,14,129,3933888.0,23296934.86,161752700.0,559925.0,9839250.0,2700.0,11400.0
2016-05-20,2114,219,14,129,3883600.0,22887893.990000002,163771525.0,495922.0,9472500.0,2700.0,11400.0
2016-05-23,2114,232,14,129,4640417.0,27298629.230000004,165827025.0,683319.0,8833125.0,2700.0,11400.0
2016-05-24,2114,237,14,129,4107978.0,24028343.390000004,166108725.0,592471.0,8117475.0,2700.0,11400.0
2016-05-25,2114,251,14,129,6812043.0,40312573.48,165258000.0,894163.0,7809600.0,2700.0,11400.0
2016-05-26,2116,273,14,129,8123251.0,48679926.56,177469850.0,1410378.0,8344950.0,2700.0,11400.0
2016-05-27,2084,194,14,124,2157110.0,13235216.170000002,110028550.0,248718.0,3876700.0,2700.0,11400.0
2016-05-30,2098,181,14,125,1541653.0,9474124.88,115330500.0,156230.0,5370150.0,2700.0,11400.0
2016-05-31,2102,202,14,125,1563317.0,9642279.850000001,118675550.0,176479.0,5974075.0,2700.0,11400.0
2016-06-01,2102,185,14,125,1380068.0,8513298.49,121607425.0,171012.0,6625375.0,2700.0,11400.0
2016-06-02,2102,196,14,125,1441075.0,8890924.58,124498425.0,157346.0,6254425.0,2700.0,11400.0
2016-06-03,2102,190,14,125,1274346.0,7886584.42,127676125.0,140891.0,6102475.0,2700.0,11400.0
2016-06-06,2102,195,14,125,942990.0,5837628.53,129470400.0,126559.0,5998150.0,2700.0,11400.0
2016-06-07,2102,202,14,125,1917643.0,11896850.809999999,131776650.0,230485.0,6432550.0,2700.0,11400.0
2016-06-08,2112,193,14,126,1067992.0,6618162.63,135412450.0,129450.0,6734050.0,2700.0,11400.0
2016-06-09,2112,203,14,126,1540133.0,9550155.53,136457400.0,201563.0,6620400.0,2700.0,11400.0
2016-06-10,2112,216,14,126,2493591.0,15437547.86,139015200.0,314644.0,6928300.0,2700.0,11400.0
2016-06-13,2112,203,14,126,2212368.0,13580812.860000001,137876300.0,280016.0,7182925.0,2700.0,11400.0
2016-06-14,2112,195,14,126,1824609.0,11186573.120000001,138226725.0,227775.0,6703825.0,2700.0,11400.0
2016-06-15,2112,216,14,126,1992336.0,12280557.83,144301800.0,232797.0,8089150.0,2700.0,11400.0
2016-06-16,2112,225,14,126,2737621.0,16830582.42,145251775.0,336280.0,7476325.0,2700.0,11400.0
2016-06-17,2112,207,14,126,1986149.0,12238249.149999999,147769675.0,262904.0,7894825.0,2700.0,11400.0
2016-06-20,2112,211,14,126,2771741.0,17116393.209999997,151531500.0,377114.0,7685650.0,2700.0,11400.0
2016-06-21,2112,203,14,126,1578326.0,9769467.14,153717150.0,226108.0,8071750.0,2700.0,11400.0
2016-06-22,2112,239,14,126,2003920.0,12381571.129999997,157009750.0,258028.0,8549350.0,2700.0,11400.0
2016-06-23,2112,259,14,126,2451880.0,15133903.329999998,164523525.0,241285.0,8052025.0,2700.0,11400.0
2016-06-24,2112,240,14,126,7513237.0,45638033.550000004,164682950.0,704367.0,6585775.0,2700.0,11400.0
2016-06-27,2112,250,14,126,4330832.0,26361044.080000002,169144900.0,488664.0,7380550.0,2700.0,11400.0
2016-06-28,2112,258,14,126,3846105.0,23434136.33,173895800.0,433791.0,7167325.0,2700.0,11400.0
2016-06-29,2112,263,14,126,5081462.0,31175124.159999993,177487550.0,680637.0,7227325.0,2700.0,11400.0
2016-06-30,2112,285,14,126,8326267.0,51605252.61,191569425.0,1510298.0,9067800.0,2700.0,11400.0
2016-07-01,2022,183,14,123,1356504.0,8527781.5,108391325.0,139549.0,4311825.0,2800.0,11400.0
2016-07-04,2028,191,14,124,1293719.0,8155862.65,114825425.0,161363.0,4367925.0,2800.0,11400.0
2016-07-05,2034,180,14,124,1129368.0,7113767.359999999,118400300.0,141506.0,4416300.0,2800.0,11400.0
2016-07-07,2034,179,14,124,1069946.0,6723843.219999999,120899050.0,142224.0,4627275.0,2800.0,11400.0
2016-07-08,2034,185,14,124,1493528.0,9397964.120000003,122399800.0,190479.0,4908450.0,2800.0,11400.0
2016-07-11,2034,192,14,124,2146702.0,13574356.750000002,128637700.0,240490.0,4416525.0,2800.0,11400.0
2016-07-12,2050,191,14,125,1690347.0,10776453.440000001,134345750.0,204920.0,4979700.0,2800.0,11400.0
2016-07-13,2054,187,14,125,1570762.0,10071266.600000001,140255050.0,183602.0,5175075.0,2800.0,11400.0
2016-07-14,2054,205,14,125,1696826.0,10868670.040000001,144551825.0,211838.0,5455425.0,2800.0,11400.0
2016-07-15,2066,213,14,126,2273873.0,14617219.22,146318050.0,314219.0,5698500.0,2800.0,11400.0
2016-07-18,2066,216,14,126,2241606.0,14396824.61,148671450.0,327823.0,6042450.0,2800.0,11400.0
2016-07-19,2066,208,14,126,2335189.0,14955518.17,151249200.0,348846.0,6124650.0,2800.0,11400.0
2016-07-20,2066,219,14,126,1712901.0,11001597.800000003,154089475.0,270872.0,6114375.0,2800.0,11400.0
2016-07-21,2066,217,14,126,2195991.0,14108899.75,155115100.0,330822.0,6428475.0,2800.0,11400.0
2016-07-22,2066,228,14,126,2483029.0,15916661.15,156069100.0,378319.0,6176475.0,2800.0,11400.0
2016-07-25,2066,255,14,126,3689834.0,23778607.590000004,159711600.0,478229.0,6135825.0,2800.0,11400.0
2016-07-26,2076,256,14,127,3368166.0,21789255.869999997,160339025.0,442772.0,5642025.0,2800.0,11400.0
2016-07-27,2076,240,14,127,5916942.0,38265651.19,164262125.0,762911.0,6176250.0,2800.0,11400.0
2016-07-28,2076,271,14,127,6341702.0,41093656.970000006,179585575.0,996576.0,7053300.0,2800.0,11400.0
2016-07-29,2046,187,14,124,1057832.0,6905512.620000001,105574050.0,109448.0,4750275.0,2800.0,11400.0
2016-08-01,2046,196,14,124,1734524.0,11358077.410000002,112543875.0,176451.0,5587575.0,2800.0,11400.0
2016-08-02,2046,194,14,124,1452863.0,9503170.229999999,118687350.0,184415.0,5973450.0,2800.0,11400.0
2016-08-03,2048,190,14,124,1836592.0,11984260.89,126943775.0,224008.0,6545550.0,2800.0,11400.0
2016-08-04,2050,197,14,124,1882378.0,12258200.25,128565700.0,219487.0,6200475.0,2800.0,11400.0
2016-08-05,2050,200,14,124,1716554.0,11190439.549999999,128397575.0,208285.0,5608575.0,2800.0,11400.0
2016-08-08,2054,204,14,124,1250685.0,8179356.31,129849150.0,148961.0,5671950.0,2800.0,11400.0
2016-08-09,2054,199,14,124,1970298.0,12904995.860000003,133222450.0,240193.0,5854800.0,2800.0,11400.0
2016-08-10,2054,226,14,124,2384428.0,15564106.1,139367825.0,309639.0,6525150.0,2800.0,11400.0
2016-08-11,2054,196,14,124,2149103.0,13927734.399999999,142282875.0,247232.0,6602100.0,2800.0,11400.0
2016-08-12,2054,203,14,124,2309277.0,14991821.57,143025500.0,289454.0,6320175.0,2800.0,11400.0
2016-08-16,2054,213,14,124,2359233.0,15358871.290000001,146190350.0,346407.0,6409350.0,2800.0,11400.0
2016-08-17,2054,209,14,124,2270206.0,14766013.919999996,149726450.0,336353.0,6609225.0,2800.0,11400.0
2016-08-18,2054,209,14,124,2337367.0,15214817.670000002,151006325.0,326871.0,6433125.0,2800.0,11400.0
2016-08-19,2054,211,14,124,2333789.0,15201127.930000002,155211625.0,327869.0,7392375.0,2800.0,11400.0
2016-08-22,2054,226,14,124,3214933.0,20906052.499999996,161140475.0,476289.0,7613475.0,2800.0,11400.0
2016-08-23,2054,239,14,124,3474757.0,22548289.129999995,163803475.0,488538.0,6791475.0,2800.0,11400.0
2016-08-24,2054,250,14,124,3839070.0,24961169.64,163907775.0,537823.0,6635250.0,2800.0,11400.0
2016-08-25,2054,271,14,124,6312474.0,41032422.63,176213850.0,1170328.0,8005950.0,2800.0,11400.0
2016-08-26,2028,196,14,121,1403042.0,9125412.870000001,112421350.0,157601.0,4853550.0,2800.0,11400.0
2016-08-29,2030,195,14,121,1292300.0,8419720.65,117688900.0,147417.0,5902725.0,2800.0,11400.0
2016-08-30,2030,200,14,121,1951266.0,12776393.969999999,124549525.0,195948.0,6105900.0,2800.0,11400.0
2016-08-31,2040,211,14,122,1647837.0,10893592.94,129692675.0,164720.0,6291000.0,2800.0,11400.0
2016-09-01,2052,194,14,122,1289817.0,8519521.389999999,132792875.0,137065.0,6556950.0,2800.0,11400.0
2016-09-02,2052,192,14,122,1101099.0,7280825.94,135280575.0,124395.0,6974175.0,2800.0,11400.0
2016-09-06,2052,223,14,122,1566741.0,10416477.92,138445725.0,168565.0,6316350.0,2800.0,11400.0
2016-09-07,2076,210,14,124,1367242.0,9173684.240000002,139112675.0,189049.0,6068400.0,2800.0,11400.0
2016-09-08,2076,208,14,124,1157147.0,7739464.15,141959500.0,149409.0,6066075.0,2800.0,11400.0
2016-09-09,2084,224,14,124,1865240.0,12482285.810000002,143347775.0,251567.0,6632700.0,2800.0,11400.0
2016-09-12,2084,216,14,124,2539486.0,16802961.89,141884900.0,323654.0,5757825.0,2800.0,11400.0
2016-09-14,2084,209,14,124,1629504.0,10739578.780000001,144033525.0,200822.0,5888475.0,2800.0,11400.0
2016-09-15,2084,204,14,124,1406436.0,9253196.38,146648200.0,176201.0,5967675.0,2800.0,11400.0
2016-09-16,2084,231,14,124,2648694.0,17557185.799999997,147651350.0,277699.0,6038100.0,2800.0,11400.0
2016-09-19,2084,206,14,124,1370945.0,9054927.75,150572400.0,164235.0,6361425.0,2800.0,11400.0
2016-09-20,2084,216,14,124,1372523.0,9060413.8,152078325.0,168250.0,6438150.0,2800.0,11400.0
2016-09-21,2084,222,14,124,2074927.0,13701209.47,157418700.0,232156.0,6684300.0,2800.0,11400.0
2016-09-22,2084,232,14,124,2722119.0,18047043.470000003,158557650.0,330033.0,6683475.0,2800.0,11400.0
2016-09-23,2084,239,14,124,2214634.0,14730664.290000001,158934325.0,281372.0,6664950.0,2800.0,11400.0
2016-09-26,2084,254,14,124,3484803.0,23018024.39,162819850.0,441416.0,6529725.0,2800.0,11400.0
2016-09-27,2084,261,14,124,3825753.0,25145512.169999994,164097900.0,546878.0,6172875.0,2800.0,11400.0
2016-09-28,2084,264,14,124,4276777.0,28138599.8,167613975.0,558900.0,5800725.0,2800.0,11400.0
2016-09-29,2084,294,14,124,8515110.0,55700354.24999999,173431050.0,888298.0,5702025.0,2800.0,11400.0
2016-09-30,2044,189,14,122,1952088.0,12707232.179999998,111028400.0,194502.0,4886850.0,2800.0,11400.0
2016-10-03,2044,185,14,122,1723604.0,11325856.15,115157825.0,167388.0,5408550.0,2800.0,11400.0
2016-10-04,2050,182,14,122,1556063.0,10280822.58,120518300.0,154590.0,5682300.0,2800.0,11400.0
2016-10-05,2052,183,14,122,1350200.0,8920735.799999999,123325775.0,143578.0,5894850.0,2800.0,11400.0
2016-10-06,2052,178,14,122,1533909.0,10114761.799999999,125802200.0,173153.0,6096600.0,2800.0,11400.0
2016-10-07,2052,184,14,122,1460725.0,9606927.3,126212325.0,179748.0,6280725.0,2800.0,11400.0
2016-10-10,2052,175,14,122,923959.0,6067659.89,128515650.0,112214.0,6807675.0,2800.0,11400.0
2016-10-13,2052,205,14,122,2672126.0,17405244.27,133519250.0,266199.0,6650850.0,2800.0,11400.0
2016-10-14,2054,195,14,122,1876409.0,12196365.780000003,138696550.0,231324.0,6764850.0,2800.0,11400.0
2016-10-17,2054,206,14,122,2210498.0,14337154.889999999,144056025.0,269748.0,6896700.0,2800.0,11400.0
2016-10-18,2060,219,14,122,2835742.0,18383539.17,143006975.0,315793.0,6356475.0,2800.0,11400.0
2016-10-19,2060,208,14,122,1967928.0,12845901.309999997,144484250.0,291208.0,6335025.0,2800.0,11400.0
2016-10-20,2060,206,14,122,2158693.0,14114027.299999997,146496800.0,300544.0,6271650.0,2800.0,11400.0
2016-10-21,2060,210,14,122,2363478.0,15441654.829999998,149404700.0,340993.0,6153000.0,2800.0,11400.0
2016-10-24,2060,220,14,122,2687294.0,17593015.990000002,154186925.0,342750.0,6350925.0,2800.0,11400.0
2016-10-25,2060,228,14,122,3192458.0,20911920.02,156266550.0,422437.0,6064950.0,2800.0,11400.0
2016-10-26,2060,235,14,122,4289038.0,28004175.09,157615325.0,570687.0,6048450.0,2800.0,11400.0
2016-10-27,2060,253,14,122,6834112.0,44203561.989999995,167850325.0,1284983.0,6546825.0,2800.0,11400.0
2016-10-28,2042,196,14,122,1178100.0,7686993.28,104405200.0,125406.0,4049925.0,2800.0,11400.0
2016-11-01,2044,176,14,122,1074517.0,7023862.250000001,110686025.0,120267.0,4738650.0,2800.0,11400.0
2016-11-02,2044,190,14,122,1504571.0,9749059.919999998,114524100.0,152294.0,5219925.0,2800.0,11400.0
2016-11-03,2048,189,14,122,1373216.0,8893900.840000002,119659350.0,133524.0,5602050.0,2800.0,11400.0
2016-11-04,2048,204,14,122,2039200.0,13111064.86,126321250.0,191017.0,6004500.0,2800.0,11400.0
2016-11-07,2056,195,14,123,1331264.0,8591044.04,128518225.0,153590.0,6074700.0,2800.0,11400.0
