fold_id,rebalance_date,next_rebalance_date,available_symbol_count,BreadthRelAdvFrac_3,hedge_regime,core_weight,active_weight,core_return,active_return,strategy_return,top_names
8,2023-08-02,2023-09-14,28,0.42857142857142855,False,0.9,0.1,0.1419177951433605,0.217642094474258,0.14949022507645027,SJVN|IDFCFIRSTB|IIFL|KPITTECH|CDSL|POLICYBZR|IRFC|PRESTIGE|OBEROIRLTY|MPHASIS
8,2023-09-14,2023-10-31,28,0.42857142857142855,False,0.9,0.1,-0.002676545112700629,-0.09243123006618179,-0.011652013608048746,IRFC|SJVN|MPHASIS|LEMONTREE|CDSL|NHPC|HUDCO|IIFL|COFORGE|FEDERALBNK
8,2023-10-31,2023-12-13,28,0.5,False,0.9,0.1,0.16435434712388503,0.2006469918499911,0.16798361159649564,IRFC|ANGELONE|PRESTIGE|PERSISTENT|SJVN|SUNDARMFIN|CDSL|HUDCO|LEMONTREE|BLUESTARCO
8,2023-12-13,2024-01-25,28,0.35714285714285715,True,1.2,-0.2,0.10870322843268486,0.037901111338310034,0.12286365185155981,PRESTIGE|ANGELONE|CDSL|HUDCO|SUNDARMFIN|BLUESTARCO|PHOENIXLTD|KPITTECH|OBEROIRLTY|TATAELXSI
8,2024-01-25,2024-03-07,28,0.6071428571428571,False,0.9,0.1,0.039868862992178,0.020153352339925042,0.037897311926952705,IRFC|HUDCO|NHPC|SJVN|PRESTIGE|PERSISTENT|MANAPPURAM|INDUSTOWER|LTTS|POLICYBZR
8,2024-03-07,2024-04-25,28,0.6428571428571429,False,0.9,0.1,0.049163399941668844,0.0619699903984962,0.050444058987351575,HUDCO|IRFC|NHPC|POLICYBZR|INDUSTOWER|SJVN|BLUESTARCO|PERSISTENT|VOLTAS|PHOENIXLTD
8,2024-04-25,2024-05-06,28,0.5,False,0.9,0.1,0.008838352825975044,0.0013437004247696261,0.008088887585854503,INDUSTOWER|POLICYBZR|VOLTAS|PHOENIXLTD|BLUESTARCO|SUNDARMFIN|HUDCO|CDSL|DELHIVERY|SJVN
9,2024-05-07,2024-06-19,28,0.4642857142857143,False,0.9,0.1,0.10512128618743631,0.0701109234511462,0.10162024991380729,INDUSTOWER|POLICYBZR|VOLTAS|BLUESTARCO|SUNDARMFIN|PRESTIGE|CDSL|PHOENIXLTD|CROMPTON|OBEROIRLTY
9,2024-06-19,2024-08-01,28,0.42857142857142855,False,0.9,0.1,0.0698113411677025,0.02394909773239777,0.06522511682417204,PRESTIGE|HUDCO|CROMPTON|VOLTAS|PHOENIXLTD|INDUSTOWER|OBEROIRLTY|IIFL|BLUESTARCO|IRFC
9,2024-08-01,2024-09-13,28,0.5714285714285714,False,0.9,0.1,0.034024789492191766,0.006578872463820428,0.03128019778935463,HUDCO|PERSISTENT|COFORGE|CROMPTON|AFFLE|MPHASIS|IRFC|INDUSTOWER|FEDERALBNK|OBEROIRLTY
