symbol,trade_date,expiry_date,strike,premium_close,premium_settle,contracts,open_interest,dte,entry_spot,target_strike,strike_distance,expiry_spot,intrinsic_loss_points,pnl_points,return_on_cash,assigned,entry_moneyness_pct,nifty_20d_return,nifty_60d_return,nifty_60d_drawdown,indiavix_252d_percentile,stock_20d_return,skip_nifty_20d_down_5,skip_nifty_60d_drawdown_10,skip_vix_top_20,skip_stock_20d_down_10,skip_composite_stress
LT,2017-10-26,2017-11-30,1160.0,15.0,15.0,77.0,40500.0,35,1223.5,1162.325,2.325000000000045,1216.55,0.0,15.0,0.0129310344827586,False,-0.0519002860645688,0.04784480575393801,0.03288232063507901,0.0,0.2996031746031746,0.050034328870580014,False,False,False,False,False
LT,2017-11-23,2017-12-28,1140.0,11.0,11.0,18.0,20250.0,35,1215.95,1155.1525,15.152499999999918,1252.75,0.0,11.0,0.0096491228070175,False,-0.0624614498951437,0.0004785475357218516,0.05642070018017464,-0.009925855058598443,0.7321428571428571,-0.006170821413976291,False,False,False,False,False
LT,2017-12-21,2018-01-25,1180.0,7.5,7.5,4.0,11250.0,35,1258.8,1195.86,15.8599999999999,1416.5,0.0,7.5,0.0063559322033898,False,-0.0625993009215125,0.008846479043362665,0.05762042242820242,-0.0021886229834086057,0.4662698412698413,0.035239935852625415,False,False,False,False,False
LT,2018-01-18,2018-02-22,1280.0,13.4,13.4,4.0,3000.0,35,1360.8,1292.76,12.759999999999993,1292.0,0.0,13.4,0.01046875,False,-0.0593768371546149,0.03569445242335445,0.050668505684605236,0.0,0.8412698412698413,0.10409736308316431,False,False,True,False,True
LT,2018-02-21,2018-03-28,1200.0,7.8,7.8,31.0,45750.0,35,1282.8,1218.66,18.65999999999985,1310.9,0.0,7.8,0.0065,False,-0.0645463049579045,-0.05186390910251504,0.0007459310663444629,-0.06585118234744469,0.9246031746031746,-0.08296100368159554,True,False,True,False,True
LT,2018-03-22,2018-04-26,1220.0,9.0,9.0,1.0,65250.0,35,1296.25,1231.4375,11.4375,1347.2,0.0,9.0,0.0073770491803278,False,-0.0588235294117647,-0.027189358929352925,-0.036047841418088256,-0.09125008984403071,0.8888888888888888,0.010484876831930112,False,False,True,False,True
LT,2018-04-26,2018-05-31,1260.0,6.9,6.9,39.0,34500.0,35,1347.2,1279.84,19.83999999999992,1370.4,0.0,6.9,0.0054761904761904,False,-0.0647268408551069,0.042580873219659976,-0.04081881540970134,-0.046054050168906846,0.40476190476190477,0.03032388818783227,False,False,False,False,False
LT,2018-05-24,2018-06-28,1260.0,12.0,12.0,3.0,19500.0,35,1338.05,1271.1474999999998,11.147499999999807,1234.95,25.049999999999955,-13.049999999999956,-0.0103571428571428,True,-0.0583311535443368,-0.005363959302022936,0.002173281034786978,-0.02708992652638198,0.4880952380952381,-0.018233179250128462,False,False,False,False,False
LT,2018-06-21,2018-07-26,1220.0,7.75,7.75,6.0,6750.0,35,1289.8,1225.31,5.309999999999945,1305.95,0.0,7.75,0.0063524590163934,False,-0.0541169173515273,0.021614346790186367,0.06025773272198731,-0.01064780273932231,0.3273809523809524,-0.03605993796943319,False,False,False,False,False
LT,2018-07-26,2018-08-30,1240.0,13.9,13.9,242.0,107250.0,35,1305.95,1240.6525,0.6524999999999181,1346.55,0.0,13.9,0.0112096774193548,False,-0.0504996362801026,0.05460331850676625,0.04566160876058678,0.0,0.16468253968253968,0.05749220616219275,False,False,False,False,False
LT,2018-08-23,2018-09-27,1280.0,9.4,9.4,54.0,26250.0,35,1352.05,1284.4475,4.447499999999991,1309.9,0.0,9.4,0.00734375,False,-0.0532894493546836,0.040276443063326894,0.08929024855877299,0.0,0.32936507936507936,0.021185800604229588,False,False,False,False,False
LT,2018-09-21,2018-10-25,1260.0,9.4,9.4,5.0,31500.0,34,1329.7,1263.215,3.214999999999918,1201.55,58.450000000000045,-49.05000000000005,-0.0389285714285714,True,-0.0524178386102128,-0.03697205921751978,0.035368340851757774,-0.05072198321761723,0.8888888888888888,0.0054062228271143375,False,False,True,False,True
LT,2018-10-25,2018-11-29,1140.0,16.3,16.3,103.0,65250.0,35,1201.55,1141.4725,1.4724999999998545,1422.45,0.0,16.3,0.014298245614035,False,-0.0512255003953227,-0.08516415253739584,-0.09046891843334537,-0.13746219704391538,0.9603174603174603,-0.08907926158978052,True,True,True,False,True
LT,2018-11-22,2018-12-27,1300.0,7.6,7.6,6.0,30375.0,35,1410.15,1339.6425,39.64249999999993,1425.05,0.0,7.6,0.0058461538461538,False,-0.0781122575612524,0.02953617447859358,-0.09117005892383068,-0.1032286919112323,0.9246031746031746,0.1744399100524694,False,True,True,False,True
LT,2018-12-27,2019-01-31,1340.0,9.1,9.1,103.0,43125.0,35,1425.05,1353.7975,13.7974999999999,1314.3,25.700000000000045,-16.600000000000044,-0.0123880597014925,True,-0.0596821164169677,0.004748878025137682,-0.01801403774066157,-0.020757065123588547,0.7222222222222222,0.015426820578594791,False,False,False,False,False
LT,2019-01-24,2019-02-28,1220.0,16.05,16.05,1.0,6750.0,35,1295.35,1230.5824999999998,10.582499999999754,1292.95,0.0,16.05,0.013155737704918,False,-0.0581696066700119,0.0064936269689603865,0.05842930098479626,-0.010713666991875814,0.7738095238095238,-0.09101435037367112,False,False,False,False,False
LT,2019-02-21,2019-03-28,1200.0,11.25,11.25,18.0,9750.0,35,1284.1,1219.8949999999998,19.894999999999754,1386.7,0.0,11.25,0.009375,False,-0.0654933416400591,-0.005525447473685996,0.005685604701342717,-0.025254304659692473,0.6825396825396826,-0.008684911413903595,False,False,False,False,False
LT,2019-03-22,2019-04-25,1320.0,11.95,11.95,16.0,3375.0,34,1394.7,1324.965,4.964999999999918,1355.15,0.0,11.95,0.0090530303030303,False,-0.0535599053559905,0.0672025858254659,0.06775956793431392,-0.00654677257119074,0.6964285714285714,0.09255414985703658,False,False,False,False,False
LT,2019-04-25,2019-05-30,1280.0,13.65,13.65,104.0,48750.0,35,1355.15,1287.3925,7.392499999999927,1558.6,0.0,13.65,0.0106640625,False,-0.055455115669852,0.013807066814708335,0.07988924498286276,-0.012331225105305377,0.9880952380952381,-0.01285693473193461,False,False,True,False,True
LT,2019-05-23,2019-06-27,1400.0,16.8,16.8,284.0,33000.0,35,1476.1,1402.2949999999998,2.2949999999998454,1550.9,0.0,16.8,0.012,False,-0.0515547727118758,0.007005904483001313,0.08584642469575088,-0.014473823262105667,0.8333333333333334,0.094867230381249,False,False,True,False,True
LT,2019-06-20,2019-07-25,1460.0,12.0,12.0,23.0,9000.0,35,1557.1,1479.245,19.24499999999989,1372.4,87.59999999999991,-75.59999999999991,-0.0517808219178081,True,-0.0623595144820499,0.007995467673093115,0.02696802808771781,-0.021243242572516863,0.2638888888888889,0.06570392170282657,False,False,False,False,False
LT,2019-07-25,2019-08-29,1300.0,11.0,11.0,173.0,45000.0,35,1372.4,1303.78,3.7799999999999727,1342.45,0.0,11.0,0.0084615384615384,False,-0.0527542990381812,-0.04977388939792504,-0.042219413269323214,-0.06918943959366508,0.10317460317460317,-0.11509446128054679,False,False,False,True,True
LT,2019-08-22,2019-09-26,1220.0,16.0,17.35,2.0,750.0,35,1294.25,1229.5375,9.537499999999907,1489.85,0.0,16.0,0.0131147540983606,False,-0.0573691327023372,-0.0520428380423702,-0.09923897775634705,-0.11144430059850019,0.6448412698412699,-0.08176658389499825,True,True,False,False,True
LT,2019-09-26,2019-10-31,1400.0,14.15,14.15,418.0,78750.0,35,1489.85,1415.3574999999998,15.357499999999844,1473.05,0.0,14.15,0.0101071428571428,False,-0.060308084706514,0.041948250167711976,-0.01846236062041673,-0.03143532759955625,0.46825396825396826,0.09794023361214488,False,False,False,False,False
LT,2019-10-24,2019-11-28,1300.0,10.0,16.3,14.0,6750.0,35,1432.25,1360.6375,60.637500000000045,1349.9,0.0,10.0,0.0076923076923076,False,-0.0923372316285564,-0.0015172152204272482,0.022200060894621565,-0.00679566278077659,0.44246031746031744,-0.06297023225384368,False,False,False,False,False
LT,2019-11-21,2019-12-26,1320.0,18.0,14.35,4.0,3375.0,35,1392.7,1323.065,3.0650000000000546,1279.3,40.700000000000045,-22.700000000000045,-0.0171969696969697,True,-0.05220076111151,0.03139407623167667,0.09613781860477877,-0.0036338510079461095,0.18452380952380953,-0.027308283279787626,False,False,False,False,False
LT,2019-12-26,2020-01-30,1200.0,6.25,6.25,288.0,69750.0,35,1279.3,1215.3349999999998,15.334999999999807,1370.2,0.0,6.25,0.0052083333333333,False,-0.061987024153834,0.002136240052228233,0.04799415790929196,-0.01183607946674492,0.003968253968253968,-0.04208161737177085,False,False,False,False,False
LT,2020-01-23,2020-02-27,1260.0,12.05,12.05,154.0,46500.0,35,1332.3,1265.685,5.684999999999945,1210.35,49.65000000000009,-37.600000000000094,-0.0298412698412699,True,-0.054267056969151,0.004436546255942586,0.033384661720476716,-0.014718134974883279,0.503968253968254,0.041428906433205626,False,False,False,False,False
LT,2020-02-20,2020-03-26,1200.0,9.45,9.45,87.0,37125.0,35,1280.6,1216.57,16.569999999999936,838.0,362.0,-352.55,-0.2937916666666667,True,-0.0629392472278619,-0.013667258587961473,-0.0057854606354130755,-0.0227667990584276,0.17261904761904762,-0.05782813419658628,False,False,False,False,False
LT,2020-03-26,2020-04-30,780.0,62.6,62.6,30.0,7125.0,35,838.0,796.0999999999999,16.09999999999991,897.55,0.0,62.6,0.0802564102564102,False,-0.0692124105011933,-0.2600548015584192,-0.29066694028319306,-0.300983635731215,0.9841269841269841,-0.3080956116088016,True,True,True,True,True
LT,2020-04-23,2020-05-28,780.0,26.1,42.35,1.0,7875.0,35,840.6,798.5699999999999,18.569999999999936,905.5,0.0,26.1,0.0334615384615384,False,-0.0720913633119201,0.0649995140330113,-0.23533396002577933,-0.23957300022452188,0.8968253968253969,-0.027870937897536696,False,True,True,False,True
LT,2020-05-21,2020-06-25,760.0,19.15,19.15,31.0,12000.0,35,820.5,779.4749999999999,19.47499999999991,943.1,0.0,19.15,0.0251973684210526,False,-0.0737355271176112,-0.008820881892266486,-0.2406712528663748,-0.2490248146529329,0.8214285714285714,-0.03764954257565101,False,True,True,False,True
LT,2020-06-25,2020-07-30,890.0,25.2,25.2,17.0,7700.0,35,943.1,895.9449999999999,5.944999999999936,908.25,0.0,25.2,0.028314606741573,False,-0.0563036793553175,0.08417192653396688,0.23696628335447256,-0.017390889122337883,0.746031746031746,0.04152401987852028,False,False,False,False,False
LT,2020-07-23,2020-08-27,860.0,22.0,18.2,1.0,2750.0,35,916.55,870.7225,10.722499999999968,975.6,0.0,22.0,0.0255813953488372,False,-0.0616987616605749,0.09005335847369511,0.19556225948469774,0.0,0.6388888888888888,-0.028151839677658885,False,False,False,False,False
LT,2020-08-20,2020-09-24,940.0,17.0,17.0,114.0,56650.0,35,995.75,945.9625,5.962499999999977,850.7,89.29999999999995,-72.29999999999995,-0.0769148936170212,True,-0.0559879487823248,0.008626492918251127,0.19200008429837423,-0.008432383156270706,0.5476190476190477,0.08641099776335182,False,False,False,False,False
LT,2020-09-24,2020-10-29,800.0,14.8,14.8,882.0,302500.0,35,850.7,808.165,8.164999999999964,934.5,0.0,14.8,0.0185,False,-0.059597978135653,-0.06520319224863214,0.02405773477259565,-0.07229386311343122,0.5833333333333334,-0.12802378023780236,True,False,False,True,True
LT,2020-10-22,2020-11-26,880.0,13.55,13.55,85.0,23650.0,35,936.3,889.4849999999999,9.4849999999999,1118.85,0.0,13.55,0.0153977272727272,False,-0.0601303001174836,0.06868579795811125,0.06191281682786087,-0.006231700644471316,0.5515873015873016,0.08796188705554253,False,False,False,False,False
LT,2020-11-26,2020-12-31,1060.0,18.6,18.6,400.0,107250.0,35,1118.85,1062.9074999999998,2.9074999999998,1287.6,0.0,18.6,0.0175471698113207,False,-0.0525986503999641,0.11277718751071064,0.1258777633289987,-0.005220162158228736,0.3412698412698413,0.19727126805778483,False,False,False,False,False
LT,2020-12-24,2021-01-28,1180.0,21.4,21.4,79.0,29900.0,35,1262.2,1199.09,19.08999999999992,1345.35,0.0,21.4,0.0181355932203389,False,-0.0651243859927112,0.06928155913643996,0.22516128457370965,-0.0008211881065799398,0.32142857142857145,0.13100358422939062,False,False,False,False,False
LT,2021-01-21,2021-02-25,1300.0,32.4,32.4,204.0,125350.0,35,1371.3,1302.735,2.7349999999999,1506.45,0.0,32.4,0.0249230769230769,False,-0.0519944578137533,0.07273308776496012,0.22717294396689502,-0.003711240243910785,0.4642857142857143,0.08420303605313095,False,False,False,False,False
LT,2021-02-18,2021-03-25,1440.0,24.65,24.65,6.0,5750.0,35,1524.6,1448.37,8.36999999999989,1371.1,68.90000000000009,-44.25000000000009,-0.0307291666666667,True,-0.0554899645808736,0.03238372926724353,0.16961346696115331,-0.012781837058512435,0.3492063492063492,0.1026651719524101,False,False,False,False,False
LT,2021-03-25,2021-04-29,1300.0,20.3,20.3,914.0,468625.0,35,1371.1,1302.5449999999998,2.5449999999998454,1358.65,0.0,20.3,0.0156153846153846,False,-0.0518561738749908,-0.04385929782405551,0.02815698433888869,-0.06463071428105027,0.46825396825396826,-0.10186034324643001,False,False,False,True,True
LT,2021-04-22,2021-05-27,1200.0,10.35,10.35,153.0,140875.0,35,1336.8,1269.9599999999998,69.95999999999981,1482.85,0.0,10.35,0.0086249999999999,False,-0.1023339317773788,-0.022914405860010922,-0.016289169460624087,-0.05932535407157835,0.5615079365079365,-0.05275465013286096,False,False,False,False,False
LT,2021-05-20,2021-06-24,1320.0,14.2,30.3,8.0,32200.0,35,1409.75,1339.2625,19.262500000000045,1504.05,0.0,14.2,0.0107575757575757,False,-0.0636637701720163,0.042643602585266116,-0.019912682705521156,-0.022271999790103414,0.11904761904761904,0.05876830642132935,False,False,False,False,False
LT,2021-06-24,2021-07-29,1420.0,12.6,12.6,184.0,121900.0,35,1504.05,1428.8475,8.847499999999854,1596.0,0.0,12.6,0.0088732394366197,False,-0.055882450716399,0.029508699067992028,0.10230786951392346,-0.004965578083400257,0.03968253968253968,0.014296793337154945,False,False,False,False,False
LT,2021-07-22,2021-08-26,1560.0,19.6,19.6,70.0,49450.0,35,1642.15,1560.0425,0.0425000000000181,1595.75,0.0,19.6,0.0125641025641025,False,-0.0500258807051731,0.008739748644573941,0.07991510299903437,-0.006289169942603201,0.007936507936507936,0.11012337333108002,False,False,False,False,False
LT,2021-08-26,2021-09-30,1500.0,11.9,11.9,616.0,215625.0,35,1595.75,1515.9625,15.962499999999864,1702.95,0.0,11.9,0.0079333333333333,False,-0.0600031333228888,0.05904108368238137,0.06819006282564533,0.0,0.15079365079365079,0.0009722744950444451,False,False,False,False,False
LT,2021-09-23,2021-10-28,1680.0,24.95,36.65,2.0,9200.0,35,1769.7,1681.215,1.214999999999918,1814.25,0.0,24.95,0.0148511904761904,False,-0.0506865570435667,0.07143522707120376,0.1269862849121386,0.0,0.3055555555555556,0.11036516501443105,False,False,False,False,False
LT,2021-10-21,2021-11-25,1700.0,28.5,28.5,139.0,136275.0,35,1805.75,1715.4625,15.462499999999864,1849.9,0.0,28.5,0.0167647058823529,False,-0.0585629239928008,0.035986356370019346,0.14873439519224996,-0.01618007203530858,0.3888888888888889,0.0554386580162487,False,False,False,False,False
LT,2021-11-25,2021-12-30,1740.0,10.15,10.15,9.0,5175.0,35,1849.9,1757.405,17.404999999999973,1885.7,0.0,10.15,0.0058333333333333,False,-0.0594086166819828,-0.040077401414464364,0.04974798266408054,-0.05091721892834622,0.38095238095238093,0.02986778009742519,False,False,False,False,False
LT,2021-12-23,2022-01-27,1760.0,13.05,13.05,6.0,6900.0,35,1878.45,1784.5275,24.52749999999992,1910.85,0.0,13.05,0.0074147727272727,False,-0.0630573078868216,-0.026440088388338445,-0.043825038126383054,-0.0760110515477308,0.3253968253968254,0.015433266663062772,False,False,False,False,False
LT,2022-01-20,2022-02-24,1900.0,25.85,25.85,164.0,168475.0,35,2003.5,1903.325,3.324999999999818,1757.35,142.6500000000001,-116.8000000000001,-0.0614736842105263,True,-0.0516595957075118,0.04008823500125058,-0.027993694029033844,-0.03010090074934091,0.5753968253968254,0.06657084298224603,False,False,False,False,False
LT,2022-02-24,2022-03-31,1660.0,31.55,31.55,502.0,56925.0,35,1757.35,1669.4824999999998,9.482499999999844,1767.65,0.0,31.55,0.0190060240963855,False,-0.0553959086123992,-0.05039114209986473,-0.05353034036430582,-0.11252621109028849,1.0,-0.0803307428631237,True,True,True,False,True
LT,2022-03-24,2022-04-28,1680.0,28.0,33.15,21.0,29325.0,35,1771.55,1682.9725,2.9724999999998545,1719.25,0.0,28.0,0.0166666666666666,False,-0.0516779091755806,0.007637986918009432,0.007988879947326,-0.05928198954669772,0.9246031746031746,-0.03952397733741775,False,False,True,False,True
LT,2022-04-21,2022-05-26,1600.0,15.15,15.15,150.0,82225.0,35,1714.5,1628.775,28.774999999999864,1564.55,35.450000000000045,-20.300000000000047,-0.0126875,True,-0.0667833187518226,0.004452658023158307,-0.020521484484991914,-0.03660252362435901,0.5952380952380952,-0.03356726135114563,False,False,False,False,False
LT,2022-05-26,2022-06-30,1480.0,20.8,20.8,157.0,48300.0,35,1564.55,1486.3225,6.322499999999991,1558.25,0.0,20.8,0.014054054054054,False,-0.0540410980793198,-0.050958423326133984,-0.00478829636969591,-0.10431553059257548,0.8650793650793651,-0.06708207865001048,True,True,True,False,True
LT,2022-06-23,2022-07-28,1400.0,20.6,20.6,203.0,54600.0,35,1494.3,1419.5849999999998,19.58499999999981,1801.25,0.0,20.6,0.0147142857142857,False,-0.0631064712574449,-0.03794027884713502,-0.09669898966438284,-0.13829804912094135,0.7658730158730159,-0.04490108977022145,False,True,False,False,True
LT,2022-07-21,2022-08-25,1660.0,17.25,17.25,2.0,1500.0,35,1765.15,1676.8925,16.892499999999927,1877.9,0.0,17.25,0.0103915662650602,False,-0.0595700082145993,0.06740525755866456,-0.025421987980092098,-0.03710050130327247,0.3412698412698413,0.18125543732851512,False,False,False,False,False
LT,2022-08-25,2022-09-29,1780.0,21.2,21.2,172.0,23400.0,35,1877.9,1784.005,4.005000000000109,1815.5,0.0,21.2,0.0119101123595505,False,-0.052132701421801,0.0630071251558344,0.056552634831816384,-0.024172305293347796,0.626984126984127,0.07231977159172032,False,False,False,False,False
LT,2022-09-22,2022-10-27,1700.0,10.2,10.2,68.0,20700.0,35,1888.2,1793.79,93.78999999999996,1964.05,0.0,10.2,0.0059999999999999,False,-0.0996716449528651,0.0014115348240124614,0.11355130889556309,-0.024363518639959447,0.5119047619047619,-0.002720046478464022,False,False,False,False,False
LT,2022-10-20,2022-11-24,1800.0,19.8,19.8,436.0,131400.0,35,1904.15,1808.9425,8.94250000000011,2052.2,0.0,19.8,0.011,False,-0.0546963211931833,-0.008714129701693274,0.05051003472004156,-0.028007670150331565,0.18452380952380953,0.004483950096273004,False,False,False,False,False
LT,2022-11-24,2022-12-29,1940.0,10.35,10.35,621.0,64800.0,35,2052.2,1949.59,9.58999999999969,2110.9,0.0,10.35,0.0053350515463917,False,-0.0546730338173666,0.046881150407643624,0.05269122781039792,0.0,0.003968253968253968,0.05289620850649013,False,False,False,False,False
LT,2022-12-21,2023-01-25,2000.0,7.95,7.95,40.0,56100.0,35,2146.3,2038.985,38.98500000000013,2174.7,0.0,7.95,0.003975,False,-0.0681638168010064,-0.0037307202780934023,0.05031063607533759,-0.03260598006644522,0.11507936507936507,0.05990123456790131,False,False,False,False,False
LT,2023-01-19,2023-02-23,2140.0,16.8,16.8,82.0,31800.0,35,2273.1,2159.445,19.44499999999971,2159.15,0.0,16.8,0.0078504672897196,False,-0.0585543970788789,-0.0010757225959668881,0.02557153658598743,-0.03745647840531574,0.07142857142857142,0.07732410720633198,False,False,False,False,False
LT,2023-02-22,2023-03-29,2080.0,17.7,17.7,69.0,11700.0,35,2194.75,2085.0125,5.012499999999818,2147.45,0.0,17.7,0.0085096153846153,False,-0.0522838592094772,-0.03112874828212364,-0.05713541428882185,-0.06688106312292363,0.26785714285714285,-0.00577576443941108,False,False,False,False,False
LT,2023-03-23,2023-04-27,2000.0,8.45,8.45,93.0,64200.0,35,2206.65,2096.3175,96.31750000000012,2305.6,0.0,8.45,0.004225,False,-0.0936487435705708,-0.027195615888984337,-0.05820552274118551,-0.06338389309229908,0.21031746031746032,0.005422029843945797,False,False,False,False,False
LT,2023-04-20,2023-05-25,2100.0,11.5,11.5,285.0,111900.0,35,2232.75,2121.1125,21.112499999999727,2204.7,0.0,11.5,0.0054761904761904,False,-0.05945582801478,0.03066657699831299,-0.029776470037736535,-0.02727039415405752,0.011904761904761904,0.016850734373220932,False,False,False,False,False
LT,2023-06-22,2023-07-27,2280.0,17.0,24.75,6.0,1500.0,35,2416.25,2295.4375,15.4375,2660.2,0.0,17.0,0.0074561403508771,False,-0.0563890325918261,0.024567235135348975,0.09921882777319069,-0.004539464438652163,0.07142857142857142,0.09595409806322874,False,False,False,False,False
LT,2023-07-27,2023-08-31,2520.0,17.15,17.15,716.0,88800.0,35,2660.2,2527.19,7.1899999999996,2702.7,0.0,17.15,0.0068055555555555,False,-0.0527028043004285,0.03625323501352007,0.08679176444249137,-0.015979158272499072,0.011904761904761904,0.09859794751078899,False,False,False,False,False
LT,2023-08-24,2023-09-28,2520.0,6.05,22.05,3.0,600.0,35,2688.15,2553.7425,33.74249999999984,3010.0,0.0,6.05,0.0024007936507936,False,-0.062552312928966,-0.01979947720481534,0.04040227864880319,-0.029653413683765395,0.2123015873015873,0.01583372697213048,False,False,False,False,False
LT,2023-09-21,2023-10-26,2700.0,9.65,9.65,136.0,71100.0,35,2899.35,2754.3825,54.38249999999971,2864.6,0.0,9.65,0.003574074074074,False,-0.0687567903150705,0.015344065007200092,0.056237694744050604,-0.02228566759193462,0.05357142857142857,0.06687886370326757,False,False,False,False,False
LT,2023-10-26,2023-11-30,2700.0,15.7,15.7,733.0,105300.0,35,2864.6,2721.37,21.36999999999989,3109.2,0.0,15.7,0.0058148148148148,False,-0.0574600293234657,-0.04106088574959199,-0.04015056461731492,-0.06611909955998185,0.35714285714285715,-0.016463236682632165,False,False,False,False,False
LT,2023-11-23,2023-12-28,2860.0,23.5,23.5,2.0,900.0,35,3045.65,2893.3675,33.36749999999984,3518.05,0.0,23.5,0.0082167832167832,False,-0.0609557894045605,0.050100094128253,0.025688838472913922,-0.019331578543359207,0.27380952380952384,0.06320254136703207,False,False,False,False,False
LT,2023-12-21,2024-01-25,3200.0,17.05,17.05,827.0,134700.0,35,3424.15,3252.9425,52.94250000000011,3593.45,0.0,17.05,0.005328125,False,-0.0654615013945066,0.07284529208529245,0.08033220581919287,-0.009395688516147804,0.7817460317460317,0.11090743924991076,False,False,False,False,False
LT,2024-01-25,2024-02-29,3400.0,29.95,29.95,1108.0,309300.0,35,3593.45,3413.7775,13.77749999999969,3477.55,0.0,29.95,0.0088088235294117,False,-0.0538340591910281,-0.019564987809189804,0.11913247657183579,-0.03370750923749133,0.8313492063492064,0.021432327567828757,False,False,True,False,True
LT,2024-02-22,2024-03-28,3100.0,14.9,14.9,180.0,75000.0,35,3363.75,3195.5625,95.5625,3763.9,0.0,14.9,0.0048064516129032,False,-0.0784095131921218,0.035587852120472,0.11703293664560044,0.0,0.9007936507936508,-0.06281344032096281,False,False,True,False,True
LT,2024-03-21,2024-04-25,3300.0,11.25,13.6,32.0,19200.0,35,3560.0,3382.0,82.0,3652.3,0.0,11.25,0.0034090909090909,False,-0.0730337078651685,-0.009249486327188805,0.016495226220575088,-0.021410582144659185,0.6031746031746031,0.05834262356001485,False,False,False,False,False
LT,2024-04-25,2024-05-30,3460.0,24.9,24.9,99.0,17400.0,35,3652.3,3469.685,9.684999999999944,3634.7,0.0,24.9,0.0071965317919075,False,-0.0526517536894559,0.02143301616753579,0.05703052555660659,-0.00806238957888361,0.06746031746031746,0.00953618221018293,False,False,False,False,False
LT,2024-05-23,2024-06-27,3400.0,63.9,63.9,1115.0,116850.0,35,3585.4,3406.13,6.130000000000109,3564.4,0.0,63.9,0.0187941176470588,False,-0.0517097116081888,0.02523167160661366,0.03376625130246724,0.0,0.9920634920634921,-0.013604412836843327,False,False,True,False,True
LT,2024-06-20,2024-07-25,3400.0,29.9,29.9,417.0,91050.0,35,3594.45,3414.7274999999995,14.727499999999509,3619.15,0.0,29.9,0.0087941176470588,False,-0.0540972888759058,0.0428891308003434,0.0791195607877615,0.0,0.623015873015873,0.03860323330973592,False,False,False,False,False
RELIANCE,2020-05-07,2020-05-28,680.0,0.8,0.8,18.0,49000.0,21,718.2,682.29,2.289999999999964,701.7,0.0,0.8,0.0011764705882352,False,-0.0531885268727374,0.13795987035800006,-0.23211112177734727,-0.24605448644395633,0.8849206349206349,0.39863680623174313,False,True,True,False,True
SBIN,2016-05-09,2016-05-26,175.0,1.75,1.75,779.0,872000.0,17,188.7,179.265,4.264999999999986,184.15,0.0,1.75,0.01,False,-0.0726020137784843,,,,,,False,False,False,False,False
SBIN,2016-05-26,2016-06-30,170.0,5.45,5.45,1413.0,1478000.0,35,184.15,174.9425,4.942499999999996,218.8,0.0,5.45,0.0320588235294117,False,-0.0768395329894108,,,,,,False,False,False,False,False
SBIN,2016-06-23,2016-07-28,205.0,6.4,6.4,3.0,30000.0,35,217.55,206.6725,1.6725000000000136,231.0,0.0,6.4,0.0312195121951219,False,-0.0576878878418755,,,,,0.18137387998913934,False,False,False,False,False
SBIN,2016-07-21,2016-08-25,210.0,4.2,4.2,66.0,276000.0,35,225.65,214.3675,4.367500000000007,250.15,0.0,4.2,0.02,False,-0.0693551961001551,,,,,0.05988727101925795,False,False,False,False,False
SBIN,2016-08-25,2016-09-29,235.0,2.6,2.6,54.0,189000.0,35,250.15,237.6425,2.642499999999984,247.25,0.0,2.6,0.011063829787234,False,-0.0605636618029182,-0.0027391536479489664,,-0.013677558587360084,,0.09116684841875689,False,False,False,False,False
SBIN,2016-09-22,2016-10-27,245.0,3.65,3.65,15.0,57000.0,35,257.9,245.005,0.004999999999967,255.4,0.0,3.65,0.0148979591836734,False,-0.0500193873594415,0.02720501355327487,0.09628984002175911,-0.009500139625802762,0.1721311475409836,0.012365063788027486,False,False,False,False,False
SBIN,2016-10-20,2016-11-24,245.0,3.45,3.45,36.0,105000.0,35,260.2,247.19,2.1899999999999693,261.75,0.0,3.45,0.0140816326530612,False,-0.0584166026133743,-0.00871705466106043,0.022244156942926585,-0.028271432560737275,0.22784810126582278,0.02259775987423862,False,False,False,False,False
SBIN,2016-11-24,2016-12-29,245.0,4.45,4.45,54.0,144000.0,35,261.75,248.6625,3.6624999999999934,247.65,0.0,4.45,0.0181632653061224,False,-0.0639923591212989,-0.07541858912974087,-0.07293824631642665,-0.11024853392907008,0.8737864077669902,0.0011474469305794432,True,True,True,False,True
SBIN,2016-12-21,2017-01-25,240.0,3.0,3.0,17.0,165000.0,35,255.35,242.5825,2.582499999999982,259.2,0.0,3.0,0.0125,False,-0.0601135696103387,0.0034854916410440584,-0.08721572090969298,-0.0807204803202134,0.3442622950819672,-0.012758554030543157,False,False,False,False,False
SBIN,2017-01-19,2017-02-23,245.0,4.7,4.7,10.0,102000.0,35,258.4,245.48,0.4799999999999613,270.45,0.0,4.7,0.0191836734693877,False,-0.0518575851393188,0.0571493025529195,-0.020910594585183184,-0.023489233618893213,0.42657342657342656,0.03442754203362686,False,False,False,False,False
SBIN,2017-02-23,2017-03-30,255.0,3.0,3.0,42.0,231000.0,35,270.45,256.92749999999995,1.9274999999999525,291.05,0.0,3.0,0.0117647058823529,False,-0.0571270105379921,0.039144459620470196,0.08693537601069967,0.0,0.10778443113772455,0.04340277777777768,False,False,False,False,False
