experiment_id,gate_name,ticker,pnl_contribution_proxy
E1003,ungated,WIPRO,0.05425061985575484
E1003,nifty_trend_up,ADANIPORTS,0.0076025422644113595
E1003,nifty_trend_up,AXISBANK,-0.022186436413288192
E1003,nifty_trend_up,BAJAJ-AUTO,0.009971381528765477
E1003,nifty_trend_up,BHARTIARTL,0.028616896787624156
E1003,nifty_trend_up,BPCL,0.005392496865784597
E1003,nifty_trend_up,CIPLA,0.019015430366738945
E1003,nifty_trend_up,DRREDDY,0.0652480037083843
E1003,nifty_trend_up,HDFCBANK,0.01071448838261945
E1003,nifty_trend_up,ICICIBANK,-0.015757396993768814
E1003,nifty_trend_up,INFY,0.01027899223059977
E1003,nifty_trend_up,ITC,-0.00208689600552708
E1003,nifty_trend_up,KOTAKBANK,-0.008212970135066269
E1003,nifty_trend_up,LT,0.02338585324647877
E1003,nifty_trend_up,MARUTI,-0.015809514050028638
E1003,nifty_trend_up,NESTLEIND,-0.03078730874202064
E1003,nifty_trend_up,ONGC,0.03249083316419672
E1003,nifty_trend_up,RELIANCE,0.04805705135995033
E1003,nifty_trend_up,SUNPHARMA,0.044099544058461296
E1003,nifty_trend_up,TCS,0.014847964304607018
E1003,nifty_trend_up,TECHM,0.04154330235351681
E1003,nifty_trend_up,ULTRACEMCO,0.010982564319812328
E1003,nifty_trend_up,WIPRO,0.030450609904897136
E1003,breadth_supportive,ADANIPORTS,0.007361066506101849
E1003,breadth_supportive,AXISBANK,-0.026186788718909518
E1003,breadth_supportive,BAJAJ-AUTO,0.0037562773899807167
E1003,breadth_supportive,BHARTIARTL,0.015574036641168118
E1003,breadth_supportive,BPCL,-0.012300650934772252
E1003,breadth_supportive,BRITANNIA,0.0121418440195325
E1003,breadth_supportive,CIPLA,0.026242847759342075
E1003,breadth_supportive,DRREDDY,0.03186294803254245
E1003,breadth_supportive,HCLTECH,0.0314158550171748
E1003,breadth_supportive,HDFCBANK,0.01071448838261945
E1003,breadth_supportive,HINDUNILVR,-0.008335164704032316
E1003,breadth_supportive,ICICIBANK,0.005323817729128363
E1003,breadth_supportive,INFY,0.039226519938592996
E1003,breadth_supportive,ITC,0.03233153737939533
E1003,breadth_supportive,KOTAKBANK,-0.009269255855307018
E1003,breadth_supportive,LT,0.019965115169375824
