Date,Ticker,EventDate,Source,Purpose,Company,SourceUrl,FetchedAtIST
2025-02-07,BOROLTD,2025-02-07,NSE corporates-financial-results quarterly,Third Quarter,Borosil Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-14,BORORENEW,2025-02-14,NSE corporates-financial-results quarterly,Third Quarter,BOROSIL RENEWABLES LIMITED,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-03-11,BORORENEW,2025-03-11,NSE corporates-financial-results quarterly,Third Quarter,BOROSIL RENEWABLES LIMITED,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-11,BOROSCI,2025-02-11,NSE corporates-financial-results quarterly,Third Quarter,Borosil Scientific Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-11,BOSCH-HCIL,2025-02-11,NSE corporates-financial-results quarterly,Third Quarter,BOSCH HOME COMFORT INDIA LIMITED,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-28,BOSCHLTD,2025-01-28,NSE corporates-financial-results quarterly,Third Quarter,Bosch Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2026-08-10,BOSCHLTD,2026-08-10,NSE event-calendar,Financial Results,Bosch Limited,https://www.nseindia.com/api/event-calendar,2026-07-03T14:04:51.745795+05:30
2025-01-23,BPCL,2025-01-23,NSE corporates-financial-results quarterly,Third Quarter,Bharat Petroleum Corporation Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-12,BPL,2025-02-12,NSE corporates-financial-results quarterly,Third Quarter,BPL Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-29,BRIGADE,2025-01-29,NSE corporates-financial-results quarterly,Third Quarter,Brigade Enterprises Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-06,BRITANNIA,2025-02-06,NSE corporates-financial-results quarterly,Third Quarter,Britannia Industries Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-12,BRNL,2025-02-12,NSE corporates-financial-results quarterly,Third Quarter,Bharat Road Network Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-13,BROOKS,2025-02-13,NSE corporates-financial-results quarterly,Third Quarter,Brooks Laboratories Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-06,BSE,2025-02-06,NSE corporates-financial-results quarterly,Third Quarter,BSE Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-26,BSHSL,2025-01-26,NSE corporates-financial-results quarterly,Third Quarter,Bombay Super Hybrid Seeds Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-13,BSL,2025-02-13,NSE corporates-financial-results quarterly,Third Quarter,BSL Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-11,BSOFT,2025-02-11,NSE corporates-financial-results quarterly,Third Quarter,BIRLASOFT LIMITED,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-15,BTML,2025-02-15,NSE corporates-financial-results quarterly,Third Quarter,Bodhi Tree Multimedia Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-10,BURNPUR,2025-02-10,NSE corporates-financial-results quarterly,Third Quarter,Burnpur Cement Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-03-11,BURNPUR,2025-03-11,NSE corporates-financial-results quarterly,Third Quarter,Burnpur Cement Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-10,BUTTERFLY,2025-02-10,NSE corporates-financial-results quarterly,Third Quarter,Butterfly Gandhimathi Appliances Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-14,BVCL,2025-02-14,NSE corporates-financial-results quarterly,Third Quarter,Barak Valley Cements Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-12,BYKE,2025-02-12,NSE corporates-financial-results quarterly,Third Quarter,The Byke Hospitality Ltd,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-14,CALSOFT,2025-02-14,NSE corporates-financial-results quarterly,Third Quarter,California Software Company Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-14,CAMLINFINE,2025-02-14,NSE corporates-financial-results quarterly,Third Quarter,Camlin Fine Sciences Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-11,CAMPUS,2025-02-11,NSE corporates-financial-results quarterly,Third Quarter,Campus Activewear Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-29,CAMS,2025-01-29,NSE corporates-financial-results quarterly,Third Quarter,Computer Age Management Services Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2026-08-03,CAMS,2026-08-03,NSE event-calendar,Financial Results/Dividend,Computer Age Management Services Limited,https://www.nseindia.com/api/event-calendar,2026-07-03T14:04:51.745795+05:30
2025-01-27,CANBK,2025-01-27,NSE corporates-financial-results quarterly,Third Quarter,Canara Bank,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-14,CANDC,2025-02-14,NSE corporates-financial-results quarterly,Third Quarter,C & C Constructions Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-18,CANFINHOME,2025-01-18,NSE corporates-financial-results quarterly,Third Quarter,Can Fin Homes Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-10,CANTABIL,2025-02-10,NSE corporates-financial-results quarterly,Third Quarter,Cantabil Retail India Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-14,CAPACITE,2025-02-14,NSE corporates-financial-results quarterly,Third Quarter,Capacit'e Infraprojects Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-29,CAPITALSFB,2025-01-29,NSE corporates-financial-results quarterly,Third Quarter,Capital Small Finance Bank Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-07,CAPLIPOINT,2025-02-07,NSE corporates-financial-results quarterly,Third Quarter,Caplin Point Laboratories Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-14,CAPTRUST,2025-02-14,NSE corporates-financial-results quarterly,Third Quarter,Capital Trust Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-14,CARBORUNIV,2025-02-14,NSE corporates-financial-results quarterly,Third Quarter,Carborundum Universal Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-31,CARERATING,2025-01-31,NSE corporates-financial-results quarterly,Third Quarter,CARE Ratings Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-06,CARRARO,2025-02-06,NSE corporates-financial-results quarterly,Third Quarter,Carraro India Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-29,CARTRADE,2025-01-29,NSE corporates-financial-results quarterly,Third Quarter,Cartrade Tech Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-12,CARYSIL,2025-02-12,NSE corporates-financial-results quarterly,Third Quarter,CARYSIL LIMITED,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-03,CASTROLIND,2025-02-03,NSE corporates-financial-results quarterly,Fourth Quarter,Castrol India Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-04,CCAVENUE,2025-02-04,NSE corporates-financial-results quarterly,Third Quarter,AvenuesAI Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-29,CCCL,2025-01-29,NSE corporates-financial-results quarterly,Third Quarter,Consolidated Construction Consortium Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-13,CCHHL,2025-02-13,NSE corporates-financial-results quarterly,Third Quarter,Country Club Hospitality & Holidays Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-06,CCL,2025-02-06,NSE corporates-financial-results quarterly,Third Quarter,CCL Products (India) Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-25,CDSL,2025-01-25,NSE corporates-financial-results quarterly,Third Quarter,Central Depository Services (India) Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-16,CEATLTD,2025-01-16,NSE corporates-financial-results quarterly,Third Quarter,CEAT Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2026-07-16,CEATLTD,2026-07-16,NSE event-calendar,Financial Results,CEAT Limited,https://www.nseindia.com/api/event-calendar,2026-07-03T14:04:51.745795+05:30
2025-02-04,CEIGALL,2025-02-04,NSE corporates-financial-results quarterly,Third Quarter,Ceigall India Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-12,CELEBRITY,2025-02-12,NSE corporates-financial-results quarterly,Third Quarter,Celebrity Fashions Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-12,CELLO,2025-02-12,NSE corporates-financial-results quarterly,Third Quarter,Cello World Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-13,CEMPRO,2025-02-13,NSE corporates-financial-results quarterly,Third Quarter,Cemindia Projects Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-11,CENTENKA,2025-02-11,NSE corporates-financial-results quarterly,Third Quarter,Century Enka Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-11,CENTEXT,2025-02-11,NSE corporates-financial-results quarterly,Third Quarter,Century Extrusions Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-20,CENTRALBK,2025-01-20,NSE corporates-financial-results quarterly,Third Quarter,Central Bank of India,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-24,CENTRUM,2025-01-24,NSE corporates-financial-results quarterly,Third Quarter,Centrum Capital Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2026-08-12,CENTRUM,2026-08-12,NSE event-calendar,Financial Results/Other business matters,Centrum Capital Limited,https://www.nseindia.com/api/event-calendar,2026-07-03T14:04:51.745795+05:30
2025-02-15,CENTUM,2025-02-15,NSE corporates-financial-results quarterly,Third Quarter,Centum Electronics Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-07,CENTURYPLY,2025-02-07,NSE corporates-financial-results quarterly,Third Quarter,Century Plyboards (India) Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-11,CERA,2025-02-11,NSE corporates-financial-results quarterly,Third Quarter,Cera Sanitaryware Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-14,CEREBRAINT,2025-02-14,NSE corporates-financial-results quarterly,Third Quarter,Cerebra Integrated Technologies Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-11,CESC,2025-01-11,NSE corporates-financial-results quarterly,Third Quarter,CESC Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-14,CEWATER,2025-02-14,NSE corporates-financial-results quarterly,Third Quarter,Concord Enviro Systems Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-24,CGCL,2025-01-24,NSE corporates-financial-results quarterly,Third Quarter,Capri Global Capital Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-29,CGPOWER,2025-01-29,NSE corporates-financial-results quarterly,Third Quarter,CG Power and Industrial Solutions Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-29,CHALET,2025-01-29,NSE corporates-financial-results quarterly,Third Quarter,Chalet Hotels Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-07,CHAMBLFERT,2025-02-07,NSE corporates-financial-results quarterly,Third Quarter,Chambal Fertilizers & Chemicals Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-24,CHEMBOND,2025-01-24,NSE corporates-financial-results quarterly,Third Quarter,Chembond Material Technologies Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
